datasets,doi,journal,search_term,title,url
dataset-622,10.1097/hnp.0000000000000360,"{'id': 'jour.1096869', 'title': 'Holistic Nursing Practice'}",SLR,A Narrative Review of Movement-Based Mind-Body Interventions,
dataset-622,10.1007/978-3-030-30938-1_5,,SLR,"Projections of Maximum Tidal Inundation Limits of Estuaries and Lagoons of the South Algarve, Forced by Mean Sea Level Rise: RCP8.5 Scenario",
dataset-622,10.1007/978-3-319-93336-8_53,,SLR,"Impacts of Climate Change on Agriculture, Livelihoods, and Women in Nile Delta, Egypt",
dataset-622,10.1007/978-3-030-24986-1_46,,SLR,Genetic Algorithms Applied to the Map Registration,
dataset-622,10.1007/978-3-030-25128-4_2,,SLR,Preparation of Multifunctional Nano-composite and Its Application to Latent Fingermarks,
dataset-622,10.1007/978-3-030-20476-1_9,,SLR,Improvements in a Wearable Device for Sign Language Translation,
dataset-622,10.1007/978-3-030-33582-3_106,,SLR,The Organisational Factors of Software Process Improvement in Small Software Industry: Comparative Study,
dataset-622,10.1007/978-981-15-0058-9_47,,SLR,Augmented Reality for Learning Calculus: A Research Framework of Interactive Learning System,
dataset-622,10.1007/978-3-030-24233-6,,SLR,"Falls and Cognition in Older Persons, Fundamentals, Assessment and Therapeutic Options",
dataset-622,10.1007/978-3-030-30306-8_17,,SLR,Sustainability in the Decision Making Process: A Systematic Review of Literature,
dataset-622,10.1007/978-3-030-12180-8,,SLR,Data-driven Multivalence in the Built Environment,
dataset-622,10.1007/978-981-13-8942-9_47,,SLR,Various Filter Algorithms Using Impulse Noise Removal in Digital Images with Image Fusion Technique,
dataset-622,10.1007/978-3-030-32022-5,,SLR,"Advances in Emerging Trends and Technologies, Volume 1",
dataset-622,10.1007/978-3-030-23914-5_1,,SLR,Optional Choice of Court Agreements in Private International Law: General Report,
dataset-622,10.1007/978-3-030-33547-2,,SLR,"Trends and Applications in Software Engineering, Proceedings of the 8th International Conference on Software Process Improvement (CIMPS 2019)",
dataset-622,10.1007/978-3-030-26288-4_11,,SLR,Rehabilitation of Gymnasts,
dataset-622,10.1007/978-3-030-32150-5,,SLR,Emerging Trends in Computing and Expert Technology,
dataset-622,10.1016/b978-0-12-819134-7.00006-x,,SLR,Chapter 6 How does the UK transport system respond to the risks posed by climate change? An analysis from the perspective of adaptation planning,
dataset-622,10.1007/978-981-15-2184-3,,SLR,Geotechnics for Sustainable Infrastructure Development,
dataset-622,10.1007/978-3-030-20500-3_14,,SLR,3D Scanning and Visual Dimension – Technological and Creative Evolution,
dataset-622,10.1007/978-3-030-26528-1_24,,SLR,Making Rental Housing in the Gap-Market More Affordable Through Green Building Technology,
dataset-622,10.1007/978-3-030-20145-6,,SLR,"Advances in Social and Occupational Ergonomics, Proceedings of the AHFE 2019 International Conference on Social and Occupational Ergonomics, July 24-28, 2019, Washington D.C., USA",
dataset-622,10.1007/978-3-030-32022-5_46,,SLR,Deep Learning Model for Forecasting Financial Sales Based on Long Short-Term Memory Networks,
dataset-622,10.1007/978-3-030-18903-7,,SLR,South Africa’s Energy Transition,
dataset-622,10.1007/978-3-030-16660-1_98,,SLR,List-Based Task Scheduling Algorithm for Distributed Computing System Using Artificial Intelligence,
dataset-622,10.1007/978-3-030-21406-7,,SLR,GeoHumanities and Health,
dataset-622,10.1007/978-3-030-31154-4_17,,SLR,Low Cost Device to Perform 3D Acquisitions Based on ChAruCo Markers,
dataset-622,10.1007/978-3-030-30306-8,,SLR,Universities and Sustainable Communities: Meeting the Goals of the Agenda 2030,
dataset-622,10.1007/978-3-030-16660-1,,SLR,"Intelligent Systems Design and Applications, 18th International Conference on Intelligent Systems Design and Applications (ISDA 2018) held in Vellore, India, December 6-8, 2018, Volume 2",https://link.springer.com/content/pdf/bfm%3A978-3-030-16660-1%2F1.pdf
dataset-622,10.1007/978-3-030-23914-5,,SLR,Optional Choice of Court Agreements in Private International Law,
dataset-622,10.1007/978-3-030-33547-2_4,,SLR,Towards a Social and Human Factor Classification Related to Productivity in Software Development Teams,
dataset-622,10.1007/978-3-030-33582-3,,SLR,"Emerging Trends in Intelligent Computing and Informatics, Data Science, Intelligent Information Systems and Smart Computing",
dataset-622,10.1007/978-3-030-26288-4,,SLR,"Gymnastics Medicine, Evaluation, Management and Rehabilitation",
dataset-622,10.1007/978-3-030-26488-8_17,,SLR,Recommender Systems in the Offline Retailing Domain: A Systematic Literature Review,
dataset-622,10.1007/978-3-030-35740-5,,SLR,Information and Communication Technologies of Ecuador (TIC.EC),
dataset-622,10.1007/978-3-030-27447-4_12,,SLR,Disc Herniation and Radiculopathy,
dataset-622,10.1007/978-3-319-95681-7,,SLR,Good Health and Well-Being,
dataset-622,10.1007/978-3-030-31646-4_1,,SLR,Microservices: The Evolution and Extinction of Web Services?,
dataset-622,10.1007/978-3-030-29986-6_4,,SLR,Effect of Loading Rate on Fracture Behavior of Carbon Fiber Reinforced Polymer Composites,
dataset-622,10.1016/b978-0-12-805082-8.00007-4,,SLR,Chapter 7 Risk to the patient—Quantifying assurance of sterility,
dataset-622,10.1007/978-3-030-30549-9_2,,SLR,Industry 4.0 in Poland: A Systematic Literature Review and Future Research Directions,
dataset-622,10.1007/978-3-030-20377-1_7,,SLR,Contact Mechanics of Rubber and Soft Matter,
dataset-622,10.1007/978-3-030-22188-1,,SLR,"Disruptive Space Technologies and Innovations, The Next Chapter",
dataset-622,10.1007/978-3-030-31635-8_80,,SLR,3D Acquisition of the Ear Anatomy: A Low-Cost Set up Suitable for the Clinical Practice,
dataset-622,10.1007/978-3-030-12963-7,,SLR,"Scenarios and Responses to Future Deep Oil Spills, Fighting the Next War",
dataset-622,10.1007/978-3-319-93336-8_44,,SLR,"Urban Climate Change Vulnerability, Responses, and Policies in Qatar: An Assessment",
dataset-622,10.1007/978-3-030-27447-4_7,,SLR,History and Physical Examination,
dataset-622,10.1007/978-3-030-21718-1_11,,SLR,Estimation of the Vertical Land Motion from GNSS Time Series and Application in Quantifying Sea-Level Rise,
dataset-622,10.1007/978-3-030-26759-9,,SLR,"International Business, Trade and Institutional Sustainability",
dataset-622,10.1007/978-3-030-33547-2_6,,SLR,Reinforcing DevOps Generic Process with a Guidance Based on the Basic Profile of ISO/IEC 29110,
dataset-622,10.1007/978-3-030-21301-5,,SLR,"Sea Ice in the Arctic, Past, Present and Future",
dataset-622,10.1016/b978-0-12-814962-1.00008-9,,SLR,Chapter 8 Design realisation/detailed design,
dataset-622,10.1007/978-3-030-32150-5_87,,SLR,Improving the Invulnerability of Wireless Sensor Networks Against Cascading Failure,
dataset-622,10.1007/978-3-030-23773-8,,SLR,"Extreme Weather Events and Human Health, International Case Studies",
dataset-622,10.1007/978-3-030-21267-4_17,,SLR,Ophthalmology,
dataset-622,10.1007/978-3-030-23816-2_101,,SLR,Systematic Literature Reviews About Operational Improvement Programmes Headed for Sustainable Development: A Tertiary Study,
dataset-622,10.1109/tip.2019.2941267,"{'id': 'jour.1129825', 'title': 'IEEE Transactions on Image Processing'}",SLR,Hierarchical Recurrent Deep Fusion Using Adaptive Clip Summarization for Sign Language Translation,
dataset-622,10.1007/978-3-030-29986-6,,SLR,"Challenges in Mechanics of Time Dependent Materials, Fracture, Fatigue, Failure and Damage Evolution, Volume 2, Proceedings of the 2019 Annual Conference on Experimental and Applied Mechanics",
dataset-622,10.1109/tip.2019.2944519,"{'id': 'jour.1129825', 'title': 'IEEE Transactions on Image Processing'}",SLR,Stereoscopic Image Generation From Light Field With Disparity Scaling and Super-Resolution,
dataset-622,10.1007/978-981-15-0128-9_9,,SLR,Empirical Investigation of Usability Evaluation Methods for Mobile Applications Using Evidence-Based Approach,
dataset-622,10.1016/b978-0-12-809412-9.00013-7,,SLR,Chapter 13 Post Aseptic Fill Sterilization and Lethal Treatment,
dataset-622,10.1525/9780520959118-012,,SLR,10. Consequences for Wetlands of a Changing Global Environment,
dataset-622,10.7591/9781501719332-015,,SLR,Khmer Edition,
dataset-622,10.1017/jfm.2019.777,"{'id': 'jour.1026143', 'title': 'Journal of Fluid Mechanics'}",SLR,Instability of radially spreading extensional flows. Part 1. Experimental analysis,
dataset-622,10.1017/jfm.2019.749,"{'id': 'jour.1026143', 'title': 'Journal of Fluid Mechanics'}",SLR,Dynamics and wall collision of inertial particles in a solid–liquid turbulent channel flow,
dataset-622,10.1080/09593330.2018.1487470,"{'id': 'jour.1126598', 'title': 'Environmental Technology'}",SLR,Evaluation of different air dosing strategies to enhance H2S removal in microaerobic systems treating low-strength wastewaters,
dataset-622,10.3390/w11122648,Water,SLR,Documenting a Century of Coastline Change along Central California and Associated Challenges: From the Qualitative to the Quantitative,http://dx.doi.org/10.3390/w11122648
dataset-622,10.3390/rs11243024,Remote Sensing,SLR,Impact of ECOM Solar Radiation Pressure Models on Multi-GNSS Ultra-Rapid Orbit Determination,http://dx.doi.org/10.3390/rs11243024
dataset-622,10.1111/avsc.12467,"{'id': 'jour.1138876', 'title': 'Applied Vegetation Science'}",SLR,Vegetation mapping using hierarchical object‐based image analysis applied to aerial imagery and lidar data,
dataset-622,10.1007/s11042-019-08200-0,"{'id': 'jour.1044869', 'title': 'Multimedia Tools and Applications'}",SLR,OMR metrics and evaluation: a systematic review,
dataset-622,10.1093/aob/mcz204,"{'id': 'jour.1017220', 'title': 'Annals of Botany'}",SLR,The gathering storm: optimizing management of coastal ecosystems in the face of a climate-driven threat,
dataset-622,10.18473/lepi.73i2.a5,"{'id': 'jour.1041535', 'title': 'Journal of the Lepidopterists’ Society'}",SLR,Review of Eight Unplaced Nearctic Eucosmini (Tortricidae: Olethreutinae) and Description of a New Species,
dataset-622,10.18473/lepi.73i2.a9,"{'id': 'jour.1041535', 'title': 'Journal of the Lepidopterists’ Society'}",SLR,Full Issue,
dataset-622,10.1088/1757-899x/683/1/012025,IOP Conference Series Materials Science and Engineering,SLR,Modelling of composite energy absorbing structures for automotive load-bearing systems,http://dx.doi.org/10.1088/1757-899x/683/1/012025
dataset-622,10.1101/2019.12.13.875179,"{'id': 'jour.1293558', 'title': 'bioRxiv'}",SLR,Estimates of abundance and change in abundance of the Indo-Pacific bottlenose dolphins (Tursiops aduncus) along the south coast of South Africa,
dataset-622,10.1007/s11033-019-05113-x,"{'id': 'jour.1018503', 'title': 'Molecular Biology Reports'}",SLR,"Frequency of dendritic cell subsets and ILT3, ILT4 gene expression in two different immunosuppressive protocols in kidney transplant recipients. A cohort report",
dataset-622,10.1007/s12553-019-00402-8,"{'id': 'jour.1044824', 'title': 'Health and Technology'}",SLR,Digital transformation in the area of health: systematic review of 45 years of evolution,
dataset-622,10.1007/s12208-019-00241-3,"{'id': 'jour.1136221', 'title': 'International Review on Public and Nonprofit Marketing'}",SLR,Social innovation: a systematic literature review and future agenda research,
dataset-622,10.1111/jam.14529,"{'id': 'jour.1041460', 'title': 'Journal of Applied Microbiology'}",SLR,A rapid chair‐side method for the estimation of oral bacterial colonization density,
dataset-622,10.1111/jwip.12141,"{'id': 'jour.1035442', 'title': 'The Journal of World Intellectual Property'}",SLR,Commercializing religion via trademarking God,
dataset-622,10.1007/s10270-019-00770-9,"{'id': 'jour.1136228', 'title': 'Software & Systems Modeling'}",SLR,Using empirical studies to mitigate symbol overload in iStar extensions,
dataset-622,10.1639/0747-9859-36.2.30,"{'id': 'jour.1143861', 'title': 'Evansia'}",SLR,"Heterodermia leucomela (L.) Poelt Discovered in Ontario, Canada for the First Time in over 150 Years",
dataset-622,10.1158/1078-0432.ccr-19-1728,"{'id': 'jour.1113735', 'title': 'Clinical Cancer Research'}",SLR,Preclinical assessment with clinical validation of Selinexor with gemcitabine and nab-paclitaxel for the treatment of pancreatic ductal adenocarcinoma,
dataset-622,10.1007/s11356-019-07167-7,"{'id': 'jour.1113424', 'title': 'Environmental Science and Pollution Research'}",SLR,Development of agricultural waste/recycled plastic/waste oil bio-composite wallpaper based on two-phase dye and liquefaction filling technology,
dataset-622,10.1007/s11276-019-02208-y,"{'id': 'jour.1327893', 'title': 'Wireless Networks'}",SLR,Fog Computing Applications in Smart Cities: A Systematic Survey,
dataset-622,10.1080/09286586.2019.1700533,"{'id': 'jour.1112432', 'title': 'Ophthalmic Epidemiology'}",SLR,Epidemiology of Microbial Keratitis in Uganda: A Cohort Study,
dataset-622,10.1037/edu0000436,"{'id': 'jour.1009003', 'title': 'Journal of Educational Psychology'}",SLR,How effective is peer interaction in facilitating learning? A meta-analysis.,
dataset-622,10.1145/3369834,"{'id': 'jour.1293056', 'title': 'Proceedings of the ACM on Interactive Mobile Wearable and Ubiquitous Technologies'}",SLR,Probing Sucrose Contents in Everyday Drinks Using Miniaturized Near-Infrared Spectroscopy Scanners,
dataset-622,10.1093/mollus/eyz029,"{'id': 'jour.1082969', 'title': 'Journal of Molluscan Studies'}",SLR,"Migratory patterns, vertical distributions and diets of Abralia veranyi and Abraliopsis morisii (Cephalopoda: Enoploteuthidae) in the eastern North Atlantic",
dataset-622,10.1007/s10668-019-00553-8,"{'id': 'jour.1135870', 'title': 'Environment, Development and Sustainability'}",SLR,"Small island management: a case study of the Smith Island, North Andaman, India",
dataset-622,10.1101/869941,"{'id': 'jour.1293558', 'title': 'bioRxiv'}",SLR,Region-specific and dose-specific effects of chronic haloperidol exposure on [3H]Flumazenil and [3H]Ro15-4513 GABAA receptor binding sites in the rat brain,
dataset-622,10.1002/poi3.228,"{'id': 'jour.1053470', 'title': 'Policy & Internet'}",SLR,Cross‐Country Comparison of Internet Censorship: A Literature Review,
dataset-622,10.1007/s13157-019-01254-8,"{'id': 'jour.1045785', 'title': 'Wetlands'}",SLR,Are Tidal Salt Marshes Exposed to Nutrient Pollution more Vulnerable to Sea Level Rise?,
dataset-622,10.5194/bg-16-4671-2019,Biogeosciences,SLR,Saltwater reduces potential CO2 and CH4 production in peat soils from a coastal freshwater forested wetland,http://dx.doi.org/10.5194/bg-16-4671-2019
dataset-622,10.1080/17565529.2019.1699394,"{'id': 'jour.1142404', 'title': 'Climate and Development'}",SLR,Do country-owned adaptation interventions reflect local level priorities? Application of a framings approach,
dataset-622,10.1007/s10123-019-00107-y,"{'id': 'jour.1099174', 'title': 'International Microbiology'}",SLR,Screening of Gastrointestinal Lipase Inhibitors Produced by Microorganisms Isolated from Soil and Lake Sediments,
dataset-622,10.5194/adgeo-50-49-2019,"{'id': 'jour.1139545', 'title': 'Advances in Geosciences'}",SLR,Combination of VLBI Intensive Sessions with GNSS for generating Low latency Earth Rotation Parameters,
dataset-622,10.3390/w11122607,Water,SLR,Likely and High-End Impacts of Regional Sea-Level Rise on the Shoreline Change of European Sandy Coasts Under a High Greenhouse Gas Emissions Scenario,http://dx.doi.org/10.3390/w11122607
dataset-622,10.1088/1757-899x/673/1/012041,IOP Conference Series Materials Science and Engineering,SLR,A Systematic literature review on maritime transportation optimization using linear programming,http://dx.doi.org/10.1088/1757-899x/673/1/012041
dataset-622,10.1029/2018jf004873,"{'id': 'jour.1052082', 'title': 'Journal of Geophysical Research Earth Surface'}",SLR,Future Evolution of Greenland's Marine‐Terminating Outlet Glaciers,
dataset-622,10.1029/2019jc015312,"{'id': 'jour.1052083', 'title': 'Journal of Geophysical Research Oceans'}",SLR,Time‐varying Emulator for Short and Long‐Term Analysis of Coastal Flood Hazard Potential,
dataset-622,10.21511/bbs.14(4).2019.08,"{'id': 'jour.1270140', 'title': 'Banks and Bank Systems'}",SLR,Factors affecting the liquidity of commercial banks in India: a longitudinal analysis,
dataset-622,10.1093/cz/zoz062,"{'id': 'jour.1004579', 'title': 'Current Zoology'}",SLR,Morphological determinants of jumping performance in the Iberian green frog,
dataset-622,10.1002/adom.201901109,"{'id': 'jour.1052073', 'title': 'Advanced Optical Materials'}",SLR,Metasurfaces Composed of Plasmonic Molecules: Hybridization Between Parallel and Orthogonal Surface Lattice Resonances,
dataset-622,10.1080/23742917.2019.1698178,"{'id': 'jour.1292827', 'title': 'Journal of Cyber Security Technology'}",SLR,Challenges and performance metrics for security operations center analysts: a systematic review,
dataset-622,10.1007/s12600-019-00771-w,"{'id': 'jour.1121015', 'title': 'Phytoparasitica'}",SLR,"Occurrence, damage pattern and biology of fall armyworm, Spodoptera frugiperda (J.E. smith) (Lepidoptera: Noctuidae) on fodder crops and green amaranth in Goa, India",
dataset-622,10.1002/nbm.4196,"{'id': 'jour.1099715', 'title': 'NMR in Biomedicine'}",SLR,What is the optimal schedule for multiparametric MRS? A magnetic resonance fingerprinting perspective,
dataset-622,10.1111/jipb.12885,"{'id': 'jour.1294873', 'title': 'Journal of Integrative Plant Biology'}",SLR,OsCYCP4s coordinate phosphate starvation signaling with cell cycle progression in rice,
dataset-622,10.1080/03610926.2019.1700281,"{'id': 'jour.1041750', 'title': 'Communication in Statistics- Theory and Methods'}",SLR,Likelihood-based inference in censored exponential regression models,
dataset-622,10.1038/s43017-019-0002-9,"{'id': 'jour.1363507', 'title': 'Nature Reviews Earth & Environment'}",SLR,Sea-level rise and human migration,
dataset-622,10.1371/journal.pone.0225968,PLoS ONE,SLR,Characters matter: How narratives shape affective responses to risk communication,http://dx.doi.org/10.1371/journal.pone.0225968
dataset-622,10.1007/s10639-019-10045-x,"{'id': 'jour.1136394', 'title': 'Education and Information Technologies'}",SLR,Context aware mobile learning application development: A systematic literature review,
dataset-622,10.1007/s00192-019-04175-6,"{'id': 'jour.1045594', 'title': 'International Urogynecology Journal'}",SLR,Urinary metabolomics predict the severity of overactive bladder syndrome in an aging female population,
dataset-622,10.1007/s42524-019-0059-7,"{'id': 'jour.1146209', 'title': 'Frontiers of Engineering Management'}",SLR,Risks of modular integrated construction: A review and future research directions,
dataset-622,10.3384/diss.diva-157633,,SLR,Robust Stream Reasoning Under Uncertainty,
dataset-622,10.3389/fimmu.2019.02870,Frontiers in Immunology,SLR,Development of Foot-and-Mouth Disease Virus-Neutralizing Monoclonal Antibodies Derived From Plasmablasts of Infected Cattle and Their Germline Gene Usage,http://dx.doi.org/10.3389/fimmu.2019.02870
dataset-622,10.1111/raq.12402,"{'id': 'jour.1044081', 'title': 'Reviews in Aquaculture'}",SLR,Factors influencing GH and IGF‐I gene expression on growth in teleost fish: how can aquaculture industry benefit?,
dataset-622,10.1007/s11136-019-02355-x,"{'id': 'jour.1102620', 'title': 'Quality of Life Research'}",SLR,Characterizing health state utilities associated with Duchenne muscular dystrophy: a systematic review,
dataset-622,10.1111/joes.12346,"{'id': 'jour.1028265', 'title': 'Journal of Economic Surveys'}",SLR,"BANKING SECTOR PERFORMANCE, PROFITABILITY, AND EFFICIENCY: A CITATION‐BASED SYSTEMATIC LITERATURE REVIEW",
dataset-622,,"{'id': 'jour.1371339', 'title': 'arXiv'}",SLR,Deep Generalization of Structured Low Rank Algorithms (Deep-SLR),
dataset-622,10.1002/da.22980,"{'id': 'jour.1116984', 'title': 'Depression and Anxiety'}",SLR,Effectiveness of dignity therapy for patients with advanced cancer: A systematic review and meta‐analysis of 10 randomized controlled trials,
dataset-622,10.1007/s10072-019-04154-1,"{'id': 'jour.1294956', 'title': 'Neurological Sciences'}",SLR,ALS Cognitive Behavioral Screen (ALS-CBS): normative values for the Italian population and clinical usability,
dataset-622,10.1007/s13253-019-00382-2,"{'id': 'jour.1134206', 'title': 'Journal of Agricultural, Biological and Environmental Statistics'}",SLR,Robust Nonparametric Regression for Heavy-Tailed Data,
dataset-622,10.1080/08941939.2019.1665380,"{'id': 'jour.1098470', 'title': 'Journal of Investigative Surgery'}",SLR,Is There Necessity for Oversewing the Staple Line During Laparoscopic Sleeve Gastrectomy? An Updated Systematic Review and Meta-Analysis of Randomized Controlled Trials,
dataset-622,10.1108/md-11-2018-1266,"{'id': 'jour.1137358', 'title': 'Management Decision'}",SLR,Knowledge management in entrepreneurial universities,
dataset-622,10.1007/s12325-019-01155-6,"{'id': 'jour.1096634', 'title': 'Advances in Therapy'}",SLR,Economic Value of Adjunctive Brivaracetam Treatment Strategy for Focal Onset Seizures in Finland,
dataset-622,10.1029/2018ef001145,"{'id': 'jour.1050542', 'title': ""Earth's Future""}",SLR,Usable Science for Managing the Risks of Sea‐Level Rise,
dataset-622,10.1080/15309576.2019.1691025,"{'id': 'jour.1141450', 'title': 'Public Performance & Management Review'}",SLR,A Systematic Literature Study to Unravel Transparency Enabled by Open Government Data: The Window Theory,
dataset-622,10.1088/1757-899x/703/1/012018,IOP Conference Series Materials Science and Engineering,SLR,A systematic literature review for developing sustainability assessment tool: formulating the state of the art and future direction,http://dx.doi.org/10.1088/1757-899x/703/1/012018
dataset-622,10.3389/feart.2019.00323,"{'id': 'jour.1144570', 'title': 'Frontiers in Earth Science'}",SLR,Editorial: Coastal Risk: Shores and Deltas in Peril,
dataset-622,10.1080/09647775.2019.1698312,"{'id': 'jour.1284648', 'title': 'Museum Management and Curatorship'}",SLR,Examining the state of the art of audience development in museums and heritage organisations: a Systematic Literature review,
dataset-622,10.1080/07391102.2019.1695668,"{'id': 'jour.1094475', 'title': 'Journal of Biomolecular Structure and Dynamics'}",SLR,Understanding the dual mechanism of bioactive peptides targeting the enzymes involved in Renin Angiotensin System (RAS): An in-silico approach,
dataset-622,10.1002/jctb.6297,"{'id': 'jour.1097496', 'title': 'Journal of Chemical Technology & Biotechnology'}",SLR,Extraction and purification of violacein from Yarrowia lipolytica cells using aqueous solutions of surfactants,
dataset-622,10.1007/s00213-019-05396-9,"{'id': 'jour.1085440', 'title': 'Psychopharmacology'}",SLR,Varenicline for cognitive impairment in people with schizophrenia: systematic review and meta-analysis,
dataset-622,10.1007/s11276-019-02201-5,"{'id': 'jour.1327893', 'title': 'Wireless Networks'}",SLR,BlackEye: automatic IP blacklisting using machine learning from security logs,
dataset-622,10.1007/s11227-019-03095-y,"{'id': 'jour.1133522', 'title': 'The Journal of Supercomputing'}",SLR,A modified water cycle evolutionary game theory algorithm to utilize QoS for IoT services in cloud-assisted fog computing environments,
dataset-622,10.1159/000504325,"{'id': 'jour.1008902', 'title': 'Oncology'}",SLR,Applications of Blockchain Technology for Data-Sharing in Oncology: Results from a Systematic Literature Review,
dataset-622,10.1007/s11219-019-09477-y,"{'id': 'jour.1136623', 'title': 'Software Quality Journal'}",SLR,Automatic software refactoring: a systematic literature review,
dataset-622,10.1080/02626667.2019.1700420,"{'id': 'jour.1137340', 'title': 'Hydrological Sciences Journal'}",SLR,Lessons learned from public participation in hydrologic engineering projects,
dataset-622,10.1111/mms.12657,"{'id': 'jour.1125418', 'title': 'Marine Mammal Science'}",SLR,"Social dynamics and sexual segregation of Australian humpback dolphins (Sousa sahulensis) in Moreton Bay, Queensland",
dataset-622,10.1080/09593985.2018.1477891,"{'id': 'jour.1095925', 'title': 'Physiotherapy Theory and Practice'}",SLR,Differential diagnosis of knee pain following a surgically induced lumbosacral plexus stretch injury. A case report,
dataset-622,10.1080/09654313.2019.1625871,European Planning Studies,SLR,Responsible research and innovation: a systematic review of the literature and its applications to regional studies,https://www.tandfonline.com/doi/pdf/10.1080/09654313.2019.1625871?needAccess=true
dataset-622,10.1167/iovs.19-27325,"{'id': 'jour.1086359', 'title': 'Investigative Ophthalmology & Visual Science'}",SLR,Six-Year Incidence and Risk Factors for Age-Related Macular Degeneration in a Rural Chinese Population: The Handan Eye Study,
dataset-622,10.1080/10668926.2018.1556134,"{'id': 'jour.1137673', 'title': 'Community College Journal of Research and Practice'}",SLR,Differences in the Performance of Male and Female Students in Partially Online Courses at a Community College,
dataset-622,10.1080/0144929x.2019.1583769,"{'id': 'jour.1123843', 'title': 'Behaviour and Information Technology'}",SLR,The impact of time pressure on cybersecurity behaviour: a systematic literature review,
dataset-622,10.1080/03007995.2019.1649378,"{'id': 'jour.1016176', 'title': 'Current Medical Research and Opinion'}",SLR,Efficacy of emicizumab prophylaxis versus factor VIII prophylaxis for treatment of hemophilia A without inhibitors: network meta-analysis and sub-group analyses of the intra-patient comparison of the HAVEN 3 trial,
dataset-622,10.1080/14737175.2019.1656067,"{'id': 'jour.1030018', 'title': 'Expert Review of Neurotherapeutics'}",SLR,Treatment options for postural instability and gait difficulties in Parkinson’s disease,
dataset-622,10.1002/smr.2233,"{'id': 'jour.1049444', 'title': 'Journal of Software'}",SLR,Practitioner's view of barriers to software outsourcing partnership formation: An empirical exploration,
dataset-622,10.1089/jamp.2019.1523,"{'id': 'jour.1098466', 'title': 'Journal of Aerosol Medicine and Pulmonary Drug Delivery'}",SLR,"In Vitro Measurement of Regional Nasal Drug Delivery with Flonase,® Flonase® Sensimist,™ and MAD Nasal™ in Anatomically Correct Nasal Airway Replicas of Pediatric and Adult Human Subjects",
dataset-622,10.1515/crelle-2017-0040,Journal für die reine und angewandte Mathematik (Crelles Journal),SLR,Systems of cubic forms in many variables,http://arxiv.org/pdf/1709.08917
dataset-622,10.2478/eko-2019-0026,"{'id': 'jour.1273242', 'title': 'Ekologia'}",SLR,Simulation of Decline of Norway Spruce (Picea Abies L. Karst.) Forests in Gorgan Mountains (Ukrainian Carpathians): Case Study Using Forkome Model,
dataset-622,10.2166/wpt.2019.071,"{'id': 'jour.1139275', 'title': 'Water Practice & Technology'}",SLR,"Evaluation of a domestic wastewater treatment plant at an intermediate city in Cochabamba, Bolivia",
dataset-622,10.1109/tpami.2018.2868685,"{'id': 'jour.1129604', 'title': 'IEEE Transactions on Pattern Analysis and Machine Intelligence'}",SLR,Transferable Representation Learning with Deep Adaptation Networks,
dataset-622,10.2166/wcc.2018.016,"{'id': 'jour.1143321', 'title': 'Journal of Water and Climate Change'}",SLR,"Recent groundwater and lake-stage trends in Cape Cod National Seashore: relationships with sea level rise, precipitation, and air temperature",
dataset-622,10.1093/annonc/mdz450.006,"{'id': 'jour.1100417', 'title': 'Annals of Oncology'}",SLR,169P Impact of open-label design on patient-reported outcomes (PROs) data in randomized clinical trials of immuno-oncology (IO) agents in patients with advanced or metastatic cancer: A 10-year systematic literature review (SLR),
dataset-622,10.1587/transfun.e102.a.1611,"{'id': 'jour.1137153', 'title': 'IEICE Transactions on Fundamentals of Electronics Communications and Computer Sciences'}",SLR,Shifted Coded Slotted ALOHA: A Graph-Based Random Access with Shift Operation,
dataset-622,10.1186/s40623-019-1000-3,"Earth, Planets and Space",SLR,"Estimating global geodetic parameters using SLR observations to Galileo, GLONASS, BeiDou, GPS, and QZSS",https://earth-planets-space.springeropen.com/track/pdf/10.1186/s40623-019-1000-3
dataset-622,10.1186/s13673-019-0183-8,Human-centric Computing and Information Sciences,SLR,Trust-based recommendation systems in Internet of Things: a systematic literature review,https://hcis-journal.springeropen.com/track/pdf/10.1186/s13673-019-0183-8
dataset-622,10.1016/j.mtcomm.2019.100669,"{'id': 'jour.1147277', 'title': 'Materials Today Communications'}",SLR,Leachability of the metakaolinite-rich materials in different alkaline solutions,
dataset-622,10.1186/s40623-019-0996-8,"Earth, Planets and Space",SLR,Tiangong-1’s accelerated self-spin before reentry,https://earth-planets-space.springeropen.com/track/pdf/10.1186/s40623-019-0996-8
dataset-622,10.1038/s41598-019-39378-w,Scientific Reports,SLR,A new hyperpolarized 13C ketone body probe reveals an increase in acetoacetate utilization in the diabetic rat heart,https://www.nature.com/articles/s41598-019-39378-w.pdf
dataset-622,10.1186/s40068-019-0149-x,Environmental Systems Research,SLR,Potential soil erosion estimation and area prioritization for better conservation planning in Gumara watershed using RUSLE and GIS techniques’,https://doi.org/10.1186/s40068-019-0149-x
dataset-622,10.1186/s12888-018-2008-0,BMC Psychiatry,SLR,Risk and protective factors for mental health morbidity in a community sample of female-to-male trans-masculine adults,https://bmcpsychiatry.biomedcentral.com/track/pdf/10.1186/s12888-018-2008-0
dataset-622,10.1002/bsd2.60,Business Strategy & Development,SLR,Achieving Sustainable Development Goals in the global food sector: A systematic literature review to examine small farmers engagement in contract farming,https://onlinelibrary.wiley.com/doi/pdf/10.1002/bsd2.60
