datasets,doi,journal,search_term,title,url,valid?,notes,pdf
dataset-621,10.5194/gmd-2017-32,,Integrated Surface Database,Historic global biomass burning emissions based on merging satellite observations with proxies and fire models (1750–2015),https://doi.org/10.5194/gmd-2017-32,,,
dataset-621,10.5194/esd-8-55-2017,,Integrated Surface Database,Continuous and consistent land use/cover change estimates using socio-ecological data,https://www.earth-syst-dynam.net/8/55/2017/esd-8-55-2017.pdf,,,
dataset-621,10.1002/etc.3563,Environmental Toxicology and Chemistry,Integrated Surface Database,Ecological risk assessment for Pacific salmon exposed to dimethoate in California,,,,
dataset-621,10.1002/2016gb005445,,Integrated Surface Database,Fire and deforestation dynamics in Amazonia (1973–2014),https://doi.org/10.1002/2016gb005445,,,
dataset-621,10.12688/f1000research.12817.1,,Integrated Surface Database,Evaluation of predicted Medfly ( Ceratitis capitata) quarantine length in the United States utilizing degree-day and agent-based models,https://f1000research.com/articles/6-1863/v1/pdf,,,
dataset-621,10.2139/ssrn.3072086,SSRN Electronic Journal,Integrated Surface Database,Improving Disease Outbreak Forecasting Models for Efficient Targeting of Public Health Resources,,,,
dataset-621,10.2139/ssrn.2999068,SSRN Electronic Journal,Integrated Surface Database,The Morbidity Cost of Air Pollution: Evidence from Consumer Spending in China,,,,
dataset-621,10.2139/ssrn.2973184,SSRN Electronic Journal,Integrated Surface Database,Emotions and Managerial Judgment: Evidence from Sunshine Exposure,,,,
dataset-621,10.12688/f1000research.12817.2,,Integrated Surface Database,Evaluation of predicted Medfly ( Ceratitis capitata) quarantine length in the United States utilizing degree-day and agent-based models,https://f1000research.com/articles/6-1863/v2/pdf,,,
dataset-621,10.1353/sgo.2017.0016,Southeastern Geographer,Integrated Surface Database,"Association of high outdoor temperature and Full-term Birth Weight in Georgia, USA, 2000–2006",,,,
dataset-621,10.2139/ssrn.3039935,SSRN Electronic Journal,Integrated Surface Database,Air Pollution and Cognitive Function: Evidence from Crop Production Cycles,,,,
dataset-621,10.2139/ssrn.3067343,SSRN Electronic Journal,Integrated Surface Database,The Impact of Weather-Induced Managerial Mood on Public Firms’ Decisions: Evidence from Corporate Tax Avoidance,,,,
dataset-621,10.5194/acp-16-15359-2016,,Integrated Surface Database,Variability of winter and summer surface ozone in Mexico City on the intraseasonal timescale,https://www.atmos-chem-phys.net/16/15359/2016/acp-16-15359-2016.pdf,,,
dataset-621,10.1016/j.atmosenv.2016.09.016,,Integrated Surface Database,Source apportionment advances using polar plots of bivariate correlation and regression statistics,https://doi.org/10.1016/j.atmosenv.2016.09.016,,,
dataset-621,10.5194/acp-16-13449-2016,,Integrated Surface Database,The BErkeley Atmospheric CO2 Observation Network: initial evaluation,https://www.atmos-chem-phys.net/16/13449/2016/acp-16-13449-2016.pdf,,,
dataset-621,10.1117/12.2241952,Proceedings of SPIE,Integrated Surface Database,"Effect of horizontal and vertical resolution for wind resource assessment in Metro Manila, Philippines using Weather Research and Forecasting (WRF) model",,,,
dataset-621,10.1038/srep31789,,Integrated Surface Database,Spatiotemporal Divergence of the Warming Hiatus over Land Based on Different Definitions of Mean Temperature,https://www.nature.com/articles/srep31789.pdf,,,
dataset-621,10.5194/gi-5-473-2016,,Integrated Surface Database,"Expanding HadISD: quality-controlled, sub-daily station data from 1931",https://www.geosci-instrum-method-data-syst.net/5/473/2016/gi-5-473-2016.pdf,,,
dataset-621,10.5194/gi-2016-9,,Integrated Surface Database,"Expanding HadISD: quality-controlled, sub-daily station data from 1931",https://doi.org/10.5194/gi-2016-9,,,
dataset-621,10.5194/esd-2016-33,,Integrated Surface Database,Continuous and consistent land use/cover change estimates using socio-ecological data,https://doi.org/10.5194/esd-2016-33,,,
dataset-621,10.1109/dasc.2016.7778092,,Integrated Surface Database,A Deep Learning Approach to Flight Delay Prediction,,,,
dataset-621,10.1007/s10584-016-1722-1,Climatic Change,Integrated Surface Database,Observation-based blended projections from ensembles of regional climate models,,,,
dataset-621,10.1002/2016ef000367,,Integrated Surface Database,"A study of aerosol properties based on observations of particulate matter from the U.S. Embassy in Beijing, China",https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1002/2016EF000367,,,
dataset-621,10.1016/j.scitotenv.2016.04.042,The Science of The Total Environment,Integrated Surface Database,"Spatiotemporal analysis of heat and heat wave effects on elderly mortality in Texas, 2006–2011",,,,
dataset-621,10.1109/icpp.2016.20,,Integrated Surface Database,Parallel Tree Traversal for Nearest Neighbor Query on the GPU,,,,
dataset-621,10.1016/j.jfineco.2016.05.001,,Integrated Surface Database,Clouded judgment: The role of sentiment in credit origination,https://www.clevelandfed.org/~/media/content/newsroom%20and%20events/publications/working%20papers/2016/wp%201601%20clouded%20judgment%20the%20role%20of%20sentiment%20in%20credit%20origination%20pdf.pdf?la=en,,,
dataset-621,10.3390/ijgi5070123,,Integrated Surface Database,River Basin Information System: Open Environmental Data Management for Research and Decision Making,http://www.mdpi.com/2220-9964/5/7/123/pdf,,,
dataset-621,10.5194/gmd-9-2315-2016,,Integrated Surface Database,An open-source MEteoroLOgical observation time series DISaggregation Tool (MELODIST v0.1.1),https://www.geosci-model-dev.net/9/2315/2016/gmd-9-2315-2016.pdf,,,
dataset-621,10.1021/acs.est.6b00319,,Integrated Surface Database,A Model Using Local Weather Data to Determine the Effective Sampling Volume for PCB Congeners Collected on Passive Air Samplers.,https://doi.org/10.1021/acs.est.6b00319,,,
dataset-621,10.1080/00431672.2016.1182848,Weatherwise,Integrated Surface Database,Creating a Database of All-Time Monthly Sea Level Pressure Records for the Lower 48 United States,,,,
dataset-621,10.1007/s13131-016-0908-8,Acta Oceanologica Sinica,Integrated Surface Database,Sea ice thickness analyses for the Bohai Sea using MODIS thermal infrared imagery,,,,
dataset-621,10.1002/qj.2813,,Integrated Surface Database,"A high‐resolution regional reanalysis for Europe. Part 2: 2D analysis of surface temperature, precipitation and wind",https://rmets.onlinelibrary.wiley.com/doi/pdf/10.1002/qj.2813,,,
dataset-621,10.5194/acp-2016-530,,Integrated Surface Database,The BErkeley Atmospheric CO2 Observation Network: initial evaluation,https://doi.org/10.5194/acp-2016-530,,,
dataset-621,10.1109/pvsc.2016.7750303,,Integrated Surface Database,PVLIB: Open Source Photovoltaic Performance Modeling Functions for Matlab and Python,,,,
dataset-621,10.1136/oemed-2015-103332,Occupational and Environmental Medicine,Integrated Surface Database,Heat effects among migrant and seasonal farmworkers: a case study in Colorado,,,,
dataset-621,10.1175/jhm-d-15-0165.1,Journal of Hydrometeorology,Integrated Surface Database,Evaluating Four Multisatellite Precipitation Estimates over the Diaoyu Islands during Typhoon Seasons,,,,
dataset-621,10.1088/1748-9326/11/4/045007,,Integrated Surface Database,Recent changes in the frequency of freezing precipitation in North America and Northern Eurasia,https://doi.org/10.1088/1748-9326/11/4/045007,,,
dataset-621,10.1289/ehp.1408826,,Integrated Surface Database,Current and Projected Heat-Related Morbidity and Mortality in Rhode Island,https://ehp.niehs.nih.gov/doi/pdf/10.1289/ehp.1408826,,,
dataset-621,10.1002/joc.4445,International Journal of Climatology,Integrated Surface Database,Modelling the true monthly mean temperature from continuous measurements over global land,,,,
dataset-621,10.5194/acp-16-2435-2016,,Integrated Surface Database,Evaluation and application of multi-decadal visibility data for trend analysis of atmospheric haze,https://www.atmos-chem-phys.net/16/2435/2016/acp-16-2435-2016.pdf,,,
dataset-621,10.1175/jamc-d-15-0120.1,,Integrated Surface Database,Evaluating the Sensitivity of Agricultural Model Performance to Different Climate Inputs*,http://europepmc.org/articles/pmc5662947?pdf=render,,,
dataset-621,10.5194/acpd-15-33789-2015,,Integrated Surface Database,Evaluation and application of multi-decadal visibility data for trend analysis of atmospheric haze,https://doi.org/10.5194/acpd-15-33789-2015,,,
dataset-621,10.1111/gec3.12249,Geography Compass,Integrated Surface Database,On the Availability of High‐Resolution Data for Near‐Surface Climate Analysis in the Continental U.S.,,,,
dataset-621,10.1186/1476-069x-14-11,,Integrated Surface Database,"Impact of the 2011 heat wave on mortality and emergency department visits in Houston, Texas",https://ehjournal.biomedcentral.com/track/pdf/10.1186/1476-069X-14-11,,,
dataset-621,10.1175/mwr-d-15-0223.1,Monthly Weather Review,Integrated Surface Database,An Objective Detection Method for Convective Cold Pool Events and Its Application to Northern Africa,,,,
dataset-621,10.1007/s10546-015-0035-7,,Integrated Surface Database,Surface Wind-Speed Statistics Modelling: Alternatives to the Weibull Distribution and Performance Evaluation,https://link.springer.com/content/pdf/10.1007%2Fs10546-015-0035-7.pdf,,,
dataset-621,10.5194/cpd-11-4569-2015,,Integrated Surface Database,"Expanding HadISD: quality-controlled, sub-daily station data from 1931",https://doi.org/10.5194/cpd-11-4569-2015,,,
dataset-621,10.3390/ijgi4041936,,Integrated Surface Database,Reviews of Geospatial Information Technology and Collaborative Data Delivery for Disaster Risk Management,https://www.mdpi.com/2220-9964/4/4/1936/pdf,,,
dataset-621,10.1002/joc.4173,International Journal of Climatology,Integrated Surface Database,Evaluating daily surface maximum temperature interpolation error by adding climate stations near border areas over China,,,,
dataset-621,10.1002/joc.4175,,Integrated Surface Database,Assessing trends in lower tropospheric heat content in the central United States using equivalent temperature,https://opensiuc.lib.siu.edu/cgi/viewcontent.cgi?article=1028&context=gers_pubs,,,
dataset-621,10.1002/joc.4186,International Journal of Climatology,Integrated Surface Database,The Tosontsengel Mongolia world record sea‐level pressure extreme: spatial analysis of elevation bias in adjustment‐to‐sea‐level pressures,,,,
dataset-621,10.1002/gdj3.25,,Integrated Surface Database,The International Surface Pressure Databank version 2,https://doi.org/10.1002/gdj3.25,,,
dataset-621,10.1175/bams-d-13-00212.1,,Integrated Surface Database,Challenges in Quantifying Changes in the Global Water Cycle,http://centaur.reading.ac.uk/38063/1/bams-d-13-00212%252E1.pdf,,,
dataset-621,10.5194/nhess-15-1407-2015,,Integrated Surface Database,Development of a Global Fire Weather Database,https://www.nat-hazards-earth-syst-sci.net/15/1407/2015/nhess-15-1407-2015.pdf,,,
dataset-621,10.2527/jas.2014-8809,,Integrated Surface Database,"Cradle-to-farm gate environmental footprints of beef cattle production in Kansas, Oklahoma, and Texas",https://academic.oup.com/jas/article-pdf/93/5/2509/23772538/2509.pdf,,,
dataset-621,10.1002/wea.2486,,Integrated Surface Database,A radar‐based rainfall climatology of Great Britain and Ireland,http://centaur.reading.ac.uk/40319/1/Fairman_et_al-2015-Weather.pdf,,,
dataset-621,10.1038/srep04637,,Integrated Surface Database,Sampling Biases in Datasets of Historical Mean Air Temperature over Land,https://www.nature.com/articles/srep04637.pdf,,,
dataset-621,10.3390/en8042381,,Integrated Surface Database,Spatial Downscaling of 2-Meter Air Temperature Using Operational Forecast Data,https://www.mdpi.com/1996-1073/8/4/2381/pdf,,,
dataset-621,10.1093/rfs/hhu063,,Integrated Surface Database,"Weather-Induced Mood, Institutional Investors, and Stock Returns",https://academic.oup.com/rfs/article-pdf/28/1/73/5258524/hhu063.pdf,,,
dataset-621,10.2139/ssrn.2584491,SSRN Electronic Journal,Integrated Surface Database,"Mood, Firm Behavior, and Aggregate Economic Outcomes",,,,
dataset-621,10.1007/978-3-319-09177-8,,Integrated Surface Database,"Modeling and Processing for Next-Generation Big-Data Technologies, With Applications and Case Studies",,,,
dataset-621,10.1007/978-3-319-09177-8_9,,Integrated Surface Database,Analysis and Visualization of Large-Scale Time Series Network Data,,,,
dataset-621,10.4236/ajcc.2015.43018,,Integrated Surface Database,Surface Humidity Changes in Different Temporal Scales,http://www.scirp.org/journal/PaperDownload.aspx?paperID=56829,,,
dataset-621,10.1186/1471-2458-14-658,,Integrated Surface Database,"Spatial epidemiology and climatic predictors of paediatric dengue infections captured via sentinel site surveillance, Phnom Penh Cambodia 2011–2012",https://bmcpublichealth.biomedcentral.com/track/pdf/10.1186/1471-2458-14-658,,,
dataset-621,10.5194/cp-10-1983-2014,,Integrated Surface Database,HadISDH land surface multi-variable humidity and temperature record for climate monitoring,https://www.clim-past.net/10/1983/2014/cp-10-1983-2014.pdf,,,
dataset-621,10.1109/aiccsa.2014.7073211,,Integrated Surface Database,The Analysis of Large-Scale Climate Data: Jordan Case Study,,,,
dataset-621,10.1289/ehp.1206132,,Integrated Surface Database,"Heat, Heat Waves, and Hospital Admissions among the Elderly in the United States, 1992–2006",http://europepmc.org/articles/pmc4216145?pdf=render,,,
dataset-621,10.5194/nhessd-2-6555-2014,,Integrated Surface Database,Development of a global fire weather database for 1980–2012,https://doi.org/10.5194/nhessd-2-6555-2014,,,
dataset-621,10.1109/confluence.2014.6949290,,Integrated Surface Database,Review on Time Series Databases and Recent Research Trends in Time Series Mining,,,,
dataset-621,10.1002/2014rg000464,,Integrated Surface Database,Future changes to the intensity and frequency of short‐duration extreme rainfall,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1002/2014RG000464,,,
dataset-621,10.5194/cp-10-1501-2014,,Integrated Surface Database,Pairwise homogeneity assessment of HadISD,https://www.clim-past.net/10/1501/2014/cp-10-1501-2014.pdf,,,
dataset-621,10.1175/jcli-d-13-00423.1,Journal of Climate,Integrated Surface Database,Development of a High-Resolution Gridded Daily Meteorological Dataset over Sub-Saharan Africa: Spatial Analysis of Trends in Climate Extremes,,,,
dataset-621,10.1016/j.tranpol.2014.02.023,,Integrated Surface Database,Near-airport distribution of the environmental costs of aviation,https://doi.org/10.1016/j.tranpol.2014.02.023,,,
dataset-621,10.1175/jcli-d-13-00722.1,Journal of Climate,Integrated Surface Database,Trends in U.S. Total Cloud Cover from a Homogeneity-Adjusted Dataset,,,,
dataset-621,10.1016/j.enbuild.2014.03.009,Energy and Buildings,Integrated Surface Database,Changing climate: The effects on energy demand and human comfort,,,,
dataset-621,10.1175/jcli-d-13-00352.1,Journal of Climate,Integrated Surface Database,"Diurnal Cycles of Cumulus, Cumulonimbus, Stratus, Stratocumulus, and Fog from Surface Observations over Land and Ocean",,,,
dataset-621,10.2139/ssrn.2444035,SSRN Electronic Journal,Integrated Surface Database,Does the Weather Influence Global Stock Returns?,,,,
dataset-621,10.1016/j.ufug.2014.05.009,Urban Forestry & Urban Greening,Integrated Surface Database,"Modeling of urban trees’ effects on reducing human exposure to UV radiation in Seoul, Korea",,,,
dataset-621,10.1175/jtech-d-13-00026.1,Journal of Atmospheric and Oceanic Technology,Integrated Surface Database,Time-Varying Biases in U.S. Total Cloud Cover Data,,,,
dataset-621,10.1007/s13157-013-0461-6,Wetlands,Integrated Surface Database,"Rates and Probable Causes of Freshwater Tidal Marsh Failure, Potomac River Estuary, Northern Virginia, USA",,,,
dataset-621,10.1002/jgrg.20111,,Integrated Surface Database,Oxygen and carbon stable isotopes in coast redwood tree rings respond to spring and summer climate signals,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1002/jgrg.20111,,,
dataset-621,10.1016/j.apenergy.2013.05.019,,Integrated Surface Database,A fresh look at weather impact on peak electricity demand and energy use of buildings using 30-year actual weather data,https://escholarship.org/content/qt3174x75w/qt3174x75w.pdf?t=n4ydk4,,,
dataset-621,10.2514/6.2013-4246,,Integrated Surface Database,GPS Outage Impacts on the National Airspace System,,,,
dataset-621,10.3390/ijgi2030553,,Integrated Surface Database,Multi-Source Data Processing Middleware for Land Monitoring within a Web-Based Spatial Data Infrastructure for Siberia,https://www.mdpi.com/2220-9964/2/3/553/pdf,,,
dataset-621,10.3390/rs5052348,,Integrated Surface Database,Comparison of Satellite-Derived Land Surface Temperature and Air Temperature from Meteorological Stations on the Pan-Arctic Scale,https://www.mdpi.com/2072-4292/5/5/2348/pdf,,,
dataset-621,10.5194/cp-9-657-2013,,Integrated Surface Database,HadISDH: an updateable land surface specific humidity product for climate monitoring,https://www.clim-past.net/9/657/2013/cp-9-657-2013.pdf,,,
dataset-621,10.1109/waina.2013.92,,Integrated Surface Database,Data Mining and Analysis of Large Scale Time Series Network Data,,,,
dataset-621,10.1175/jcli-d-12-00280.1,Journal of Climate,Integrated Surface Database,"A 39-Yr Survey of Cloud Changes from Land Stations Worldwide 1971–2009: Long-Term Trends, Relation to Aerosols, and Expansion of the Tropical Belt",,,,
dataset-621,10.1175/jamc-d-12-035.1,Journal of Applied Meteorology and Climatology,Integrated Surface Database,"Trends in U.S. Surface Humidity, 1930–2010",,,,
dataset-621,10.1007/978-94-007-6692-1,,Integrated Surface Database,"Climate Science for Serving Society, Research, Modeling and Prediction Priorities",,,,
dataset-621,10.1007/978-94-007-6692-1_3,,Integrated Surface Database,On the Reprocessing and Reanalysis of Observations for Climate,http://hdl.handle.net/2060/20120009332,,,
dataset-621,10.5194/cp-8-1649-2012,,Integrated Surface Database,HadISD: a quality-controlled global synoptic report database for selected variables at long-term stations from 1973–2011,https://www.clim-past.net/8/1649/2012/cp-8-1649-2012.pdf,,,
dataset-621,10.5194/acp-12-9581-2012,,Integrated Surface Database,Atmospheric impacts on climatic variability of surface incident solar radiation,https://www.atmos-chem-phys.net/12/9581/2012/acp-12-9581-2012.pdf,,,
dataset-621,10.5194/cpd-8-5133-2012,,Integrated Surface Database,HadISDH: an updated land surface specific humidity product for climate monitoring,https://doi.org/10.5194/cpd-8-5133-2012,,,
dataset-621,10.1175/jamc-d-11-0193.1,Journal of Applied Meteorology and Climatology,Integrated Surface Database,Wind Rose Bias Correction,,,,
dataset-621,10.5194/acpd-12-14009-2012,,Integrated Surface Database,Atmospheric impacts on climatic variability of surface incident solar radiation,https://www.research-collection.ethz.ch/bitstream/20.500.11850/58373/2/acp-12-9581-2012.pdf,,,
dataset-621,10.5194/cpd-8-1763-2012,,Integrated Surface Database,HadISD: a quality controlled global synoptic report database for selected variables at long-term stations from 1973–2010,http://eprints.maynoothuniversity.ie/6489/1/PT_hadISD%201973.pdf,,,
dataset-621,10.1029/2011jd016302,,Integrated Surface Database,Modeling of gas and aerosol with WRF/Chem over Europe: Evaluation and sensitivity study,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2011JD016302,,,
dataset-621,10.1175/2011jcli4138.1,,Integrated Surface Database,The Energy Budget of the Polar Atmosphere in MERRA,http://hdl.handle.net/2060/20110007312,,,
dataset-621,10.1007/s13253-011-0074-6,"Journal of Agricultural, Biological and Environmental Statistics",Integrated Surface Database,Comparing and Blending Regional Climate Model Predictions for the American Southwest,,,,
dataset-621,10.1109/ldav.2011.6092333,,Integrated Surface Database,Visualization and Pattern Identification in Large Scale Time Series Data,,,,
dataset-621,10.1175/1520-0477-92.6.s1,,Integrated Surface Database,State of the Climate in 2010,http://journals.ametsoc.org/doi/pdf/10.1175/1520-0477-92.6.S1,,,
dataset-621,10.1175/2010bams2955.1,,Integrated Surface Database,The Definition of the Standard WMO Climate Normal: The Key to Deriving Alternative Climate Normals,http://journals.ametsoc.org/doi/pdf/10.1175/2010BAMS2955.1,,,
dataset-621,10.1175/2011bams3015.1,,Integrated Surface Database,The Integrated Surface Database: Recent Developments and Partnerships,http://journals.ametsoc.org/doi/pdf/10.1175/2011BAMS3015.1,,,
dataset-621,10.1175/1520-0477-92.6.699,,Integrated Surface Database,IN BOX IN BOX,http://journals.ametsoc.org/doi/pdf/10.1175/1520-0477-92.6.699,,,
dataset-621,10.1016/j.atmosenv.2010.12.060,Atmospheric Environment,Integrated Surface Database,A comparison of CMAQ-based and observation-based statistical models relating ozone to meteorological parameters,,,,
dataset-621,10.1017/cbo9780511976308.013,,Integrated Surface Database,Service orientation in the design of a community hydrologic information system,,,,
dataset-621,10.1175/2010jhm1217.1,Journal of Hydrometeorology,Integrated Surface Database,An Evaluation of Satellite Remote Sensing Data Products for Land Surface Hydrology: Atmospheric Infrared Sounder*,,,,
dataset-621,10.1175/2010jcli3492.1,Journal of Climate,Integrated Surface Database,Interannual Variations of Arctic Cloud Types in Relation to Sea Ice,,,,
dataset-621,10.1029/2010jd013847,,Integrated Surface Database,Evidence for decadal variation in global terrestrial evapotranspiration between 1982 and 2002: 2. Results,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2010JD013847,,,
dataset-621,10.1175/2009jamc2123.1,Journal of Applied Meteorology and Climatology,Integrated Surface Database,A Method to Detect Inhomogeneities in Historical Dewpoint Temperature Series,,,,
dataset-621,10.1029/2008jc004830,,Integrated Surface Database,"Observed sea ice extent in the Russian Arctic, 1933–2006",https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2008JC004830,,,
