datasets,doi,journal,search_term,title,url,valid?,notes,pdf
dataset-620,10.1007/s11802-020-4215-9,Journal of Ocean University of China,Global Forecast System,Semi-Empirical Algorithm for Wind Speed Retrieval from Gaofen-3 Quad-Polarization Strip Mode SAR Data,,,,
dataset-620,10.3390/rs11192268,,Global Forecast System,The Potential for Discriminating Microphysical Processes in Numerical Weather Forecasts Using Airborne Polarimetric Radio Occultations,http://dx.doi.org/10.3390/rs11192268,,,
dataset-620,10.5194/acp-19-11887-2019,,Global Forecast System,Exploring the impacts of anthropogenic emission sectors on PM2.5 and human health in South and East Asia,http://dx.doi.org/10.5194/acp-19-11887-2019,,,
dataset-620,10.3390/ijerph16193523,,Global Forecast System,Mapping Geospatial Processes Affecting the Environmental Fate of Agricultural Pesticides in Africa,http://dx.doi.org/10.3390/ijerph16193523,,,
dataset-620,10.3390/rs11192206,,Global Forecast System,Microwave Land Emissivity Calculations over the Qinghai-Tibetan Plateau Using FY-3B/MWRI Measurements,http://dx.doi.org/10.3390/rs11192206,,,
dataset-620,10.5194/amt-12-5039-2019,,Global Forecast System,Use of spectral cloud emissivities and their related uncertainties to infer ice cloud boundaries: methodology and assessment using CALIPSO cloud products,http://dx.doi.org/10.5194/amt-12-5039-2019,,,
dataset-620,10.17159/2413-3051/2019/v30i3a6314,Journal of Energy in Southern Africa,Global Forecast System,"Investigating diffuse irradiance variation under different cloud conditions in Durban, using k-means clustering",,,,
dataset-620,10.3390/cli7090114,Climate,Global Forecast System,A Two-Season Impact Study of Radiative Forced Tropospheric Response to Stratospheric Initial Conditions Inferred From Satellite Radiance Assimilation,,,,
dataset-620,10.1002/joc.6300,International Journal of Climatology,Global Forecast System,Representation of the rain shadow effect in Patagonia using an orographic‐derived regional climate model,,,,
dataset-620,10.1175/waf-d-18-0207.1,Weather and Forecasting,Global Forecast System,Can Mountain Waves Contribute to Damaging Winds Far Away from the Lee Slope? Can Mountain Waves Contribute to Damaging Winds Far Away from the Lee Slope?,,,,
dataset-620,10.5194/wcd-2019-5,,Global Forecast System,Large impact of tiny model domain shifts for the Pentecost 2014 MCS over Germany,,,,
dataset-620,10.5194/amt-2019-237,,Global Forecast System,Calibration and Validation of the Polarimetric Radio Occultation and Heavy Precipitation experiment Aboard the PAZ Satellite,http://dx.doi.org/10.5194/amt-2019-237,,,
dataset-620,10.1007/s00703-019-00694-5,Meteorology and Atmospheric Physics,Global Forecast System,Comparative evaluation of performances of the Weather Research and Forecasting Model and an analog ensemble system over the Northwest Himalaya (NWH),,,,
dataset-620,10.3390/rs11182130,,Global Forecast System,Intercomparison of Integrated Water Vapor Measurements at High Latitudes from Co-Located and Near-Located Instruments,http://dx.doi.org/10.3390/rs11182130,,,
dataset-620,10.5194/gmd-12-4031-2019,,Global Forecast System,A radar reflectivity operator with ice-phase hydrometeors for variational data assimilation (version 1.0) and its evaluation with real radar data,http://dx.doi.org/10.5194/gmd-12-4031-2019,,,
dataset-620,10.1007/s11430-019-9390-6,Science China Earth Sciences,Global Forecast System,An application of the LTP_DSEF model to heavy precipitation forecasts of landfalling tropical cyclones over China in 2018,,,,
dataset-620,10.1145/3328832,ACM Transactions on Spatial Algorithms and Systems,Global Forecast System,A Data-driven Framework for Long-Range Aircraft Conflict Detection and Resolution,,,,
dataset-620,10.3390/atmos10090541,Atmosphere,Global Forecast System,Developing Spatially Accurate Rainfall Predictions for the San Francisco Bay Area through Case Studies of Atmospheric River and other Synoptic Events,,,,
dataset-620,10.1007/s00704-019-02945-2,Theoretical and Applied Climatology,Global Forecast System,Hindcast of extreme rainfall with high-resolution WRF: model ability and effect of physical schemes,,,,
dataset-620,10.1002/wene.365,Wiley Interdisciplinary Reviews Energy and Environment,Global Forecast System,The future of forecasting for renewable energy,,,,
dataset-620,10.5194/gmd-12-3939-2019,,Global Forecast System,Evaluation of WRF-DART (ARW v3.9.1.1 and DART Manhattan release) multiphase cloud water path assimilation for short-term solar irradiance forecasting in a tropical environment,http://dx.doi.org/10.5194/gmd-12-3939-2019,,,
dataset-620,10.5194/acp-2019-658,,Global Forecast System,The role of aerosol-cloud interactions in linking anthropogenic pollution over southern West Africa and dust emission over the Sahara,http://dx.doi.org/10.5194/acp-2019-658,,,
dataset-620,10.5194/acp-19-11279-2019,,Global Forecast System,Analysis of total column CO2 and CH4 measurements in Berlin with WRF-GHG,http://dx.doi.org/10.5194/acp-19-11279-2019,,,
dataset-620,10.1175/bams-d-18-0218.1,Bulletin of the American Meteorological Society,Global Forecast System,Initial Development and Testing of a Convection-Allowing Model Scorecard Initial Development and Testing of a Convection-Allowing Model Scorecard,,,,
dataset-620,10.5194/amt-2019-223,,Global Forecast System,Assessment of cloud properties from the reanalysis with satellite observations over East Asia,http://dx.doi.org/10.5194/amt-2019-223,,,
dataset-620,10.3390/atmos10090523,Atmosphere,Global Forecast System,Relating Convection to GCM Grid-Scale Fields Using Cloud-Resolving Model Simulation of a Squall Line Observed during MC3E Field Experiment,,,,
dataset-620,10.5194/acp-19-11105-2019,,Global Forecast System,New estimate of particulate emissions from Indonesian peat fires in 2015,http://dx.doi.org/10.5194/acp-19-11105-2019,,,
dataset-620,10.5194/esd-2019-47,,Global Forecast System,Long-term Variances of Heavy Precipitation across Central Europe using a Large Ensemble of Regional Climate Model Simulations,http://dx.doi.org/10.5194/esd-2019-47,,,
dataset-620,10.24200/sci.2019.5120.1107,Scientia Iranica,Global Forecast System,A hybrid model for online prediction of PM2.5 concentration: A case study,,,,
dataset-620,10.2166/hydro.2019.131,Journal of Hydroinformatics,Global Forecast System,Discharge Interval method for uncertain flood forecasts using a flood model chain: City of Kulmbach,,,,
dataset-620,10.2166/hydro.2019.116,Journal of Hydroinformatics,Global Forecast System,A web-based decision support system for smart dam operations using weather forecasts,,,,
dataset-620,10.1016/j.envsoft.2019.06.008,Environmental Modelling & Software,Global Forecast System,A generic data-driven technique for forecasting of reservoir inflow: Application for hydropower maximization,,,,
dataset-620,10.1134/s0001433819050128,"Izvestiya, Atmospheric and Oceanic Physics",Global Forecast System,Modeling an Urban Heat Island during Extreme Frost in Moscow in January 2017,,,,
dataset-620,10.1134/s0001433819050086,"Izvestiya, Atmospheric and Oceanic Physics",Global Forecast System,Modeling the Seasonal Dynamics of the Diurnal Variation of the Global Electric Circuit,,,,
dataset-620,10.1016/j.atmosres.2019.03.038,Atmospheric Research,Global Forecast System,Assessment of the urban heat island in the city of Tehran using reliability methods,,,,
dataset-620,10.1007/s40641-019-00131-0,,Global Forecast System,Global Cloud-Resolving Models,https://link.springer.com/content/pdf/10.1007%2Fs40641-019-00131-0.pdf,,,
dataset-620,10.1111/php.13111,,Global Forecast System,The Austrian UVA‐Network,https://onlinelibrary.wiley.com/doi/pdf/10.1111/php.13111,,,
dataset-620,10.1029/2019gh000183,GeoHealth,Global Forecast System,"Ship Emission Impacts on Air Quality and Human Health in the Pearl River Delta (PRD) Region, China, in 2015, With Projections to 2030",,,,
dataset-620,10.1007/s00382-019-04657-9,Climate Dynamics,Global Forecast System,Revised cloud and convective parameterization in CFSv2 improve the underlying processes for northward propagation of Intraseasonal oscillations as proposed by the observation-based study,,,,
dataset-620,10.1016/j.dynatmoce.2019.101102,Dynamics of Atmospheres and Oceans,Global Forecast System,Latitudinal Dependence of the Dry Air Effect on Tropical Cyclone Development,,,,
dataset-620,10.1109/sps.2019.8881959,,Global Forecast System,Tail Dark Spot Classification Using SAR Imagery and Wind Parameters for Oil Slick Disaster Prevention,,,,
dataset-620,10.1016/j.atmosenv.2019.05.031,Atmospheric Environment,Global Forecast System,Multiple perspectives for modeling regional PM2.5 transport across cities in the Beijing–Tianjin-Hebei region during haze episodes,,,,
dataset-620,10.1016/j.compenvurbsys.2019.101352,Computers Environment and Urban Systems,Global Forecast System,Capturing the dance of the earth: PolarGlobe: Real-time scientific visualization of vector field data to support climate science,,,,
dataset-620,10.1175/bams-d-18-0180.1,,Global Forecast System,Developing Priority Observational Requirements from Space using Multi-Attribute Utility Theory Developing Priority Observational Requirements from Space using Multi-Attribute Utility Theory,http://journals.ametsoc.org/doi/pdf/10.1175/BAMS-D-18-0180.1,,,
dataset-620,10.1175/mwr-d-19-0074.1,Monthly Weather Review,Global Forecast System,Multivariate Ensemble Sensitivity Analysis for Super Typhoon Haiyan (2013) Multivariate Ensemble Sensitivity Analysis for Super Typhoon Haiyan (2013),,,,
dataset-620,10.1007/s41976-019-00014-w,,Global Forecast System,Recent Trends of Annual Aridity Indices and Classification of Arid Regions with Satellite-Based Aridity Indices,https://link.springer.com/content/pdf/10.1007%2Fs41976-019-00014-w.pdf,,,
dataset-620,10.1016/j.tcrr.2019.10.002,Tropical Cyclone Research and Review,Global Forecast System,Operational Perspectives on Tropical Cyclone Intensity Change Part 1: recent advances in intensity guidance,,,,
dataset-620,10.1016/j.ecmx.2019.100016,Energy Conversion and Management X,Global Forecast System,Using the jet stream for sustainable airship and balloon transportation of cargo and hydrogen,,,,
dataset-620,10.1016/j.rse.2019.05.010,Remote Sensing of Environment,Global Forecast System,A physical model-based method for retrieving urban land surface temperatures under cloudy conditions,,,,
dataset-620,10.1016/j.jvolgeores.2017.11.018,,Global Forecast System,"Gas and ash emissions associated with the 2010–present activity of Sinabung Volcano, Indonesia",https://doi.org/10.1016/j.jvolgeores.2017.11.018,,,
dataset-620,10.1175/bams-d-17-0330.1,Bulletin of the American Meteorological Society,Global Forecast System,Monsoon Mission: A targeted activity to improve monsoon prediction across scales Monsoon Mission: A targeted activity to improve monsoon prediction across scales,,,,
dataset-620,10.1029/2019ea000711,Earth and Space Science,Global Forecast System,ABI Water Vapor Radiance Assimilation in a Regional NWP Model by Accounting for the Surface Impact,,,,
dataset-620,10.1002/qj.3497,,Global Forecast System,Current state of the global operational aerosol multi‐model ensemble: An update from the International Cooperative for Aerosol Prediction (ICAP),https://rmets.onlinelibrary.wiley.com/doi/pdf/10.1002/qj.3497,,,
dataset-620,10.1002/qj.3570,Quarterly Journal of the Royal Meteorological Society,Global Forecast System,Treatment of model uncertainty from radiation by the Stochastically Perturbed Parametrization Tendencies (SPPT) scheme and associated revisions in the ECMWF ensembles,,,,
dataset-620,10.1002/qj.3367,Quarterly Journal of the Royal Meteorological Society,Global Forecast System,The scale dependence of initial‐condition sensitivities in simulations of convective systems over the southeastern United States,,,,
dataset-620,10.3390/atmos10090513,Atmosphere,Global Forecast System,An Assessment of the Role of Ice Hydrometeor-Types in WRF Bulk Microphysical Schemes in Simulating Two Heavy Rainfall Events over Southern Nigeria,,,,
dataset-620,10.3390/w11091808,,Global Forecast System,Hydrological Early Warning System Based on a Deep Learning Runoff Model Coupled with a Meteorological Forecast,http://dx.doi.org/10.3390/w11091808,,,
dataset-620,10.3390/rs11172048,,Global Forecast System,PLANHEAT’s Satellite-Derived Heating and Cooling Degrees Dataset for Energy Demand Mapping and Planning,http://dx.doi.org/10.3390/rs11172048,,,
dataset-620,10.1175/jas-d-18-0378.1,Journal of the Atmospheric Sciences,Global Forecast System,A Study of the Interaction between Typhoon Francisco (2013) and a Cold Core Eddy. Part I: Rapid Weakening A Study of the Interaction between Typhoon Francisco (2013) and a Cold Core Eddy. Part I: Rapid Weakening,,,,
dataset-620,10.5194/nhess-19-1839-2019,,Global Forecast System,The impact of lightning and radar reflectivity factor data assimilation on the very short-term rainfall forecasts of RAMS@ISAC: application to two case studies in Italy,http://dx.doi.org/10.5194/nhess-19-1839-2019,,,
dataset-620,10.1111/gwat.12929,Ground Water,Global Forecast System,Groundwater Monitoring Using GRACE and GLDAS Data after Downscaling Within Basaltic Aquifer System,,,,
dataset-620,10.1155/2019/1010858,,Global Forecast System,Impacts of Different Physical Parameterization Configurations on Widespread Heavy Rain Forecast over the Northern Area of Vietnam in WRF-ARW Model,http://dx.doi.org/10.1155/2019/1010858,,,
dataset-620,10.24198/jiif.v3i2.23149,Jurnal Ilmu dan Inovasi Fisika,Global Forecast System,Uji Keakuratan Data GFS menggunakan Model WRF-ARW pada Siklon Tropis Flamboyan,,,,
dataset-620,10.5194/gmd-2019-139,,Global Forecast System,Spatial and Temporal Evolution of a Lightning Diagnostic in HWRF (V3.7a),http://dx.doi.org/10.5194/gmd-2019-139,,,
dataset-620,10.5194/hess-2019-369,,Global Forecast System,Comparison of probabilistic post-processing approaches for improving NWP-based daily and weekly reference evapotranspiration forecasts,http://dx.doi.org/10.5194/hess-2019-369,,,
dataset-620,10.3389/feart.2019.00190,Frontiers in Earth Science,Global Forecast System,Coastal Impact From High-Energy Events and the Importance of Concurrent Forcing Parameters: The Cases of Storm Ophelia (2017) and Storm Hector (2018) in NW Ireland,,,,
dataset-620,10.1002/met.1820,Meteorological Applications,Global Forecast System,Effect of background error tuning on assimilating radar radial velocity observations for the forecast of hurricane tracks and intensities,,,,
dataset-620,10.1088/1755-1315/303/1/012052,,Global Forecast System,WRF-3DVAR Radiance Data Assimilation Impact for Convective Rain Prediction on Jakarta,http://dx.doi.org/10.1088/1755-1315/303/1/012052,,,
dataset-620,10.1088/1755-1315/303/1/012047,,Global Forecast System,Assimilation of Weather Radar Data Using WRF 3DVar Modelling for Rainfall Prediction,http://dx.doi.org/10.1088/1755-1315/303/1/012047,,,
dataset-620,10.1088/1755-1315/303/1/012006,,Global Forecast System,The Influence of ENSO and IOD During Mesoscale Convective Complex (MCC) to Rainfall in Indonesia,http://dx.doi.org/10.1088/1755-1315/303/1/012006,,,
dataset-620,10.1007/s00382-019-04761-w,Climate Dynamics,Global Forecast System,Response of tropical cyclone Phailin (2013) in the Bay of Bengal to climate perturbations,,,,
dataset-620,10.1016/j.atmosres.2019.03.029,Atmospheric Research,Global Forecast System,Ensemble flood forecasting based on a coupled atmospheric-hydrological modeling system with data assimilation,,,,
dataset-620,10.1029/2019jc015288,Journal of Geophysical Research Oceans,Global Forecast System,Deformation of a Warm Eddy in the Northern South China Sea,,,,
dataset-620,10.1016/j.matpr.2019.07.438,Materials Today Proceedings,Global Forecast System,Towards air quality modeling in Agadir City (Morocco),,,,
dataset-620,10.1016/j.asr.2019.05.027,Advances in Space Research,Global Forecast System,Variability and accuracy of Zenith Total Delay over the East African Tropical Region,,,,
dataset-620,10.1016/j.ijdrr.2019.101209,International Journal of Disaster Risk Reduction,Global Forecast System,The potential to reduce the risks posed by tailings dams using satellite-based information,,,,
dataset-620,10.1175/mwr-d-18-0452.1,Monthly Weather Review,Global Forecast System,Medium-Range Convection-Allowing Ensemble Forecasts with a Variable-Resolution Global Model Medium-Range Convection-Allowing Ensemble Forecasts with a Variable-Resolution Global Model,,,,
dataset-620,10.1029/2019ea000721,Earth and Space Science,Global Forecast System,Effects of Liquid Clouds on GPS Radio Occultation Profiles in Superrefractions,,,,
dataset-620,10.1175/mwr-d-18-0305.1,Monthly Weather Review,Global Forecast System,Impact of assimilating upper-level dropsonde observations collected during the TCI field campaign on the prediction of intensity and structure of Hurricane Patricia (2015) Impact of assimilating upper-level dropsonde observations collected during the TCI field campaign on the prediction of intensity and structure of Hurricane Patricia (2015),,,,
dataset-620,10.1175/mwr-d-18-0403.1,Monthly Weather Review,Global Forecast System,"Assimilation of Radar Radial Velocity, Reflectivity, and Pseudo–Water Vapor for Convective-Scale NWP in a Variational Framework Assimilation of Radar Radial Velocity, Reflectivity, and Pseudo–Water Vapor for Convective-Scale NWP in a Variational Framework",,,,
dataset-620,10.1016/j.solener.2019.06.007,Solar Energy,Global Forecast System,Evaluation of solar irradiance forecasting skills of the Australian Bureau of Meteorology’s ACCESS models,,,,
dataset-620,10.1016/j.jhydrol.2019.05.060,Journal of Hydrology,Global Forecast System,"Moisture origin and characteristics of the isotopic signature of rainfall in a Mediterranean mountain catchment (Vallcebre, eastern Pyrenees)",,,,
dataset-620,10.1007/s41748-019-00092-2,Earth Systems and Environment,Global Forecast System,Performance Optimization of Operational WRF Model Configured for Indian Monsoon Region,,,,
dataset-620,10.1016/j.atmosenv.2019.04.019,,Global Forecast System,New method for evaluating winter air quality: PM2.5 assessment using Community Multi-Scale Air Quality Modeling (CMAQ) in Xi'an,https://doi.org/10.1016/j.atmosenv.2019.04.019,,,
dataset-620,10.1016/j.rse.2019.05.006,Remote Sensing of Environment,Global Forecast System,Evaluation analysis of NASA SMAP L3 and L4 and SPoRT-LIS soil moisture data in the United States,,,,
dataset-620,10.1007/s00703-018-0622-5,Meteorology and Atmospheric Physics,Global Forecast System,The impact of SST on the wind and air temperature simulations: a case study for the coastal region of the Rio de Janeiro state,,,,
dataset-620,10.1016/j.jhydrol.2019.05.027,Journal of Hydrology,Global Forecast System,Microbial mat contribution to the formation of an evaporitic environment in a temperate-latitude ecosystem,,,,
dataset-620,10.1175/jhm-d-18-0202.1,Journal of Hydrometeorology,Global Forecast System,The Effect of QPF on Real-time Deterministic Hydrologic Forecast Uncertainty The Effect of QPF on Real-time Deterministic Hydrologic Forecast Uncertainty,,,,
dataset-620,10.1109/seaa.2019.00035,,Global Forecast System,Real-Time Estimated Time of Arrival Prediction System using Historical Surveillance Data,,,,
dataset-620,10.1007/s00382-019-04850-w,Climate Dynamics,Global Forecast System,Impact of the Indo-Western Pacific Ocean Capacitor mode on South Asian summer monsoon rainfall,,,,
dataset-620,10.1002/joc.6245,International Journal of Climatology,Global Forecast System,Understanding the inter‐decadal variability of autumn precipitation over North Central China using model simulations,,,,
dataset-620,10.5194/esd-10-485-2019,,Global Forecast System,Downslope windstorms in the Isthmus of Tehuantepec during Tehuantepecer events: a numerical study with WRF high-resolution simulations,http://dx.doi.org/10.5194/esd-10-485-2019,,,
dataset-620,10.3390/atmos10080433,Atmosphere,Global Forecast System,Simulating Arctic Ice Clouds during Spring Using an Advanced Ice Cloud Microphysics in the WRF Model,,,,
dataset-620,10.3390/atmos10080429,Atmosphere,Global Forecast System,Simulations of Monsoon Intraseasonal Oscillation Using Climate Forecast System Version 2: Insight for Horizontal Resolution and Moist Processes Parameterization,,,,
dataset-620,10.5194/nhess-19-1509-2019,,Global Forecast System,Effects of horizontal resolution and air–sea flux parameterization on the intensity and structure of simulated Typhoon Haiyan (2013),http://dx.doi.org/10.5194/nhess-19-1509-2019,,,
dataset-620,10.5194/gmd-2019-173,,Global Forecast System,Short-term forecasting of regional biospheric CO2 fluxes in Europe using a light-use-efficiency model,https://www.geosci-model-dev-discuss.net/gmd-2019-173/gmd-2019-173.pdf,,,
dataset-620,10.1007/s00703-019-00682-9,Meteorology and Atmospheric Physics,Global Forecast System,"Synoptic analysis and mesoscale numerical modelling of heavy precipitation: a case study of flash flood event in Kota Kinabalu, Malaysia",,,,
dataset-620,10.5194/wes-2019-38,,Global Forecast System,"Europe’s offshore winds assessed from SAR, ASCAT and WRF",https://www.wind-energ-sci-discuss.net/wes-2019-38/wes-2019-38.pdf,,,
dataset-620,10.5194/acp-2019-474,,Global Forecast System,The challenge of simulating the sensitivity of the Amazonian clouds microstructure to cloud condensation nuclei number concentrations,https://www.atmos-chem-phys-discuss.net/acp-2019-474/acp-2019-474.pdf,,,
dataset-620,10.3390/en12142765,,Global Forecast System,Changing the Day-Ahead Gate Closure to Wind Power Integration: A Simulation-Based Study,https://www.mdpi.com/1996-1073/12/14/2765/pdf,,,
dataset-620,10.1088/1757-899x/555/1/012009,,Global Forecast System,Identifying the possible source regions of elevated concentrations of Xenon-133 detected at the Takasaki Radionuclide Monitoring Station (JPX38) on 2 October 2017: Malaysian CTBT National Data Centre (MY-NDC) findings,https://doi.org/10.1088/1757-899x/555/1/012009,,,
dataset-620,10.3390/rs11141690,,Global Forecast System,The Precipitation Structure of the Mediterranean Tropical-Like Cyclone Numa: Analysis of GPM Observations and Numerical Weather Prediction Model Simulations,https://www.mdpi.com/2072-4292/11/14/1690/pdf,,,
dataset-620,10.3390/rs11141696,,Global Forecast System,"Contrasting Aerosol Optical Characteristics and Source Regions During Summer and Winter Pollution Episodes in Nanjing, China",https://www.mdpi.com/2072-4292/11/14/1696/pdf,,,
dataset-620,10.1002/met.1818,,Global Forecast System,Statistical post‐processing of ensemble forecasts of temperature in Santiago de Chile,http://arxiv.org/pdf/1809.04042,,,
dataset-620,10.1029/2018ef000932,,Global Forecast System,The Effects of Anthropogenic Land Use Changes on Climate in China Driven by Global Socioeconomic and Emission Scenarios,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2018EF000932,,,
dataset-620,10.5194/gmd-12-2915-2019,,Global Forecast System,AtmoSwing: Analog Technique Model for Statistical Weather forecastING and downscalING (v2.1.0),https://www.geosci-model-dev.net/12/2915/2019/gmd-12-2915-2019.pdf,,,
dataset-620,10.5194/nhess-2019-171,,Global Forecast System,Hydrometeorological Conditions Leading to the 2015 Salgar Flash Flood: Lessons for Vulnerable Regions in Tropical Complex Terrain,https://www.nat-hazards-earth-syst-sci-discuss.net/nhess-2019-171/nhess-2019-171.pdf,,,
dataset-620,10.5194/gmd-12-2707-2019,,Global Forecast System,Modeling extreme precipitation over East China with a global variable-resolution modeling framework (MPASv5.2): impacts of resolution and physics,https://www.geosci-model-dev.net/12/2707/2019/gmd-12-2707-2019.pdf,,,
dataset-620,10.1029/2018jd030190,Journal of Geophysical Research Atmospheres,Global Forecast System,Constraining the Large‐Scale Analysis of a Regional Rapid‐Update‐Cycle System for Short‐Term Convective Precipitation Forecasting,,,,
dataset-620,10.1007/s13143-019-00139-4,Asia-Pacific Journal of Atmospheric Sciences,Global Forecast System,Assessing Bias Correction Methods in Support of Operational Weather Forecast in Arid Environment,,,,
dataset-620,10.1007/s00382-019-04630-6,Climate Dynamics,Global Forecast System,"Dynamical downscaling the impact of spring Western US land surface temperature on the 2015 flood extremes at the Southern Great Plains: effect of domain choice, dynamic cores and land surface parameterization",,,,
dataset-620,10.1029/2019ms001702,,Global Forecast System,Improved Diurnal Cycle of Precipitation in E3SM With a Revised Convective Triggering Function,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2019MS001702,,,
dataset-620,10.1016/j.atmosenv.2019.04.024,Atmospheric Environment,Global Forecast System,Direct measurement of new particle formation based on tethered airship around the top of the planetary boundary layer in eastern China,,,,
dataset-620,10.1109/jstars.2019.2891683,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,Global Forecast System,Comparison of ATMS Striping Noise Between NOAA-20 and S-NPP and Noise Impact on Warm Core Retrieval of Typhoon Jelawat (2018),,,,
dataset-620,10.1088/1742-6596/1282/1/012025,,Global Forecast System,Application of advanced research WRF model using tropical (New Tiedtke) scheme and Kain-Fritsch scheme in predicting short-term weather in Palembang and its surrounding areas,http://dx.doi.org/10.1088/1742-6596/1282/1/012025,,,
dataset-620,10.1007/s00704-018-2687-y,Theoretical and Applied Climatology,Global Forecast System,Comparison of GPS-based precipitable water vapor using various reanalysis datasets for the coastal regions of China,,,,
dataset-620,10.1109/igarss.2019.8898542,2012 IEEE International Geoscience and Remote Sensing Symposium,Global Forecast System,Sea Surface Wind Retrieval from Synthetic Aperture Radar Data by Deep Convolutional Neural Networks,,,,
dataset-620,10.1016/j.envsoft.2019.03.013,Environmental Modelling & Software,Global Forecast System,Quantifying structural model uncertainty using Bayesian multi-model ensembles,,,,
dataset-620,10.1175/mwr-d-18-0228.1,Monthly Weather Review,Global Forecast System,Expansion of the all-sky radiance assimilation to ATMS at NCEP Expansion of the all-sky radiance assimilation to ATMS at NCEP,,,,
dataset-620,10.1175/jas-d-18-0373.1,Journal of the Atmospheric Sciences,Global Forecast System,Axisymmetric potential vorticity evolution of Hurricane Patricia (2015) Axisymmetric potential vorticity evolution of Hurricane Patricia (2015),,,,
dataset-620,10.1007/s00382-018-04607-x,Climate Dynamics,Global Forecast System,Object-based precipitation system bias in grey zone simulation: the 2016 South China Sea summer monsoon onset,,,,
dataset-620,10.1007/s13131-019-1456-2,Acta Oceanologica Sinica,Global Forecast System,Wave prediction in a port using a fully nonlinear Boussinesq wave model,,,,
dataset-620,10.1002/qj.3583,Quarterly Journal of the Royal Meteorological Society,Global Forecast System,Characterization of the atmospheric boundary layer in a narrow tropical valley using remote‐sensing and radiosonde observations and the WRF model: the Aburrá Valley case‐study,,,,
dataset-620,10.1016/j.hydroa.2019.100039,Journal of Hydrology X,Global Forecast System,A flood inundation forecast of Hurricane Harvey using a continental-scale 2D hydrodynamic model,,,,
dataset-620,10.1109/igarss.2019.8899884,2012 IEEE International Geoscience and Remote Sensing Symposium,Global Forecast System,A Physical Method for Retrieving Microwave Land Surface Emissivity under all-Weather Conditions,,,,
dataset-620,10.1175/bams-d-17-0246.1,,Global Forecast System,Toward Convective-Scale Prediction within the Next Generation Global Prediction System Toward Convective-Scale Prediction within the Next Generation Global Prediction System,http://journals.ametsoc.org/doi/pdf/10.1175/BAMS-D-17-0246.1,,,
dataset-620,10.1016/j.jenvrad.2019.03.022,Journal of Environmental Radioactivity,Global Forecast System,Source term estimation in the presence of nuisance signals,,,,
dataset-620,10.1016/j.atmosres.2019.02.013,Atmospheric Research,Global Forecast System,Modeling lightning density using cloud top parameters,,,,
dataset-620,10.1007/s00376-019-9009-x,Advances in Atmospheric Sciences,Global Forecast System,Striping Noise Analysis and Mitigation for Microwave Temperature Sounder-2 Observations,,,,
dataset-620,10.3390/f10070548,,Global Forecast System,The Effect of Non-Native Black Pine (Pinus nigra J. F. Arnold) Plantations on Environmental Conditions and Undergrowth Diversity,https://www.mdpi.com/1999-4907/10/7/548/pdf,,,
dataset-620,10.3390/rs11131545,,Global Forecast System,On the Study of Influences of Different Factors on the Rapid Tropospheric Tomography,https://www.mdpi.com/2072-4292/11/13/1545/pdf,,,
dataset-620,10.1007/s13143-019-00137-6,Asia-Pacific Journal of Atmospheric Sciences,Global Forecast System,Verification of the Time-Split Method for Higher-Order Diffusion in the Spectral Element Method Model on a Cubed-Sphere Grid,,,,
dataset-620,10.3390/atmos10070356,,Global Forecast System,Modeling the Effects of Explicit Urban Canopy Representation on the Development of Thunderstorms above a Tropical Mega City,https://www.mdpi.com/2073-4433/10/7/356/pdf,,,
dataset-620,10.5194/nhess-2019-189,,Global Forecast System,"Processes culminating in the 2015 phreatic explosion at Lascar volcano, Chile, monitored by multiparametric data",https://www.nat-hazards-earth-syst-sci-discuss.net/nhess-2019-189/nhess-2019-189.pdf,,,
dataset-620,10.3390/atmos10060344,,Global Forecast System,Development and Evaluation of a WRF-Based Mesoscale Numerical Weather Prediction System in Northwestern China,https://www.mdpi.com/2073-4433/10/6/344/pdf,,,
dataset-620,10.5194/acp-19-8209-2019,,Global Forecast System,"Nepal Ambient Monitoring and Source Testing Experiment (NAMaSTE): emissions of particulate matter and sulfur dioxide from vehicles and brick kilns and their impacts on air quality in the Kathmandu Valley, Nepal",https://www.atmos-chem-phys.net/19/8209/2019/acp-19-8209-2019.pdf,,,
dataset-620,10.3390/atmos10060330,,Global Forecast System,"Pollution Events at the High-Altitude Mountain Site Zugspitze-Schneefernerhaus (2670 m a.s.l.), Germany",https://www.mdpi.com/2073-4433/10/6/330/pdf,,,
dataset-620,10.1088/1757-899x/537/6/062084,,Global Forecast System,Analysis of climatic characteristics of the territory of distribution of the Siberian silk moth,https://iopscience.iop.org/article/10.1088/1757-899X/537/6/062084/pdf,,,
dataset-620,10.5194/angeo-37-429-2019,,Global Forecast System,Sensitivity of GNSS tropospheric gradients to processing options,https://www.ann-geophys.net/37/429/2019/angeo-37-429-2019.pdf,,,
dataset-620,10.2514/6.2019-3402,,Global Forecast System,Estimation of Aircraft Derived Winds in Turbulent Conditions,,,,
dataset-620,10.3390/hydrology6020051,,Global Forecast System,"Researching the Variation of Typhoon Intensities Under Climate Change in Vietnam: A Case Study of Typhoon Lekima, 2007",https://www.mdpi.com/2306-5338/6/2/51/pdf,,,
