datasets,doi,journal,search_term,title,url,valid?,notes,pdf
dataset-621,10.1039/c9en00620f,Environmental Science Nano,ISD,Single-particle ICP-TOFMS with online microdroplet calibration for the simultaneous quantification of diverse nanoparticles in complex matrices,,,,
dataset-621,10.1039/c9nr05218f,Nanoscale,ISD,Rapid template-free synthesis of nanostructured conducting polymer films by tuning their morphology using hyperbranched polymer additives,,,,
dataset-621,10.1007/s00467-019-04363-y,Pediatric Nephrology,ISD,Histological prognostic factors in children with Henoch-Schönlein purpura nephritis,,,,
dataset-621,10.14488/enegep2019_tn_wic_000_1683_37705,,ISD,Impactos ambientais gerados pelos resíduos têxteis no Brasil e alternativas para o futuro: uma revisão sistemática,,,,
dataset-621,10.1115/1.4045375,Journal of Offshore Mechanics and Arctic Engineering,ISD,Structural Reliability of Oil Tanker in the Adriatic Sea Damaged in Collision and Exposed to Combined Bending Moments,,,,
dataset-621,10.1002/9781119669043,,ISD,Guide for Making Acute Risk Decisions,,,,
dataset-621,10.1002/9781119529248,,ISD,Guidelines for Inherently Safer Chemical Processes,,,,
dataset-621,10.12968/bjca.2019.0109,British Journal of Cardiac Nursing,ISD,Increasing the heart failure nursing workforce: recommendations by the British Society for Heart Failure Nurse Forum,,,,
dataset-621,10.1080/1463922x.2019.1594444,Theoretical Issues in Ergonomics Science,ISD,"Linking adaptation processes to team performance in high-tempo, high-stakes teamwork: a large-scale gaming perspective",,,,
dataset-621,10.1080/02699206.2019.1584723,Clinical Linguistics & Phonetics,ISD,Grain size units of Chinese handwriting: development and disorder,,,,
dataset-621,10.1101/828533,bioRxiv,ISD,TRIM14 is a key regulator of the type I interferon response during Mycobacterium tuberculosis infection,,,,
dataset-621,10.3390/sym11111359,,ISD,Risk Assessment of Shunting Derailment Based on Coupling,http://dx.doi.org/10.3390/sym11111359,,,
dataset-621,10.1080/13691457.2018.1473841,European Journal of Social Work,ISD,Children’s encounters with professionals – recognition and respect during collaboration,,,,
dataset-621,10.1007/s40996-019-00315-6,"Iranian Journal of Science and Technology, Transactions of Civil Engineering",ISD,River Bed Sediment Management by the Winged Bandal-Like Structure and Selection of Optimum Structure Using Ranking of SAW and TOPSIS Methods,,,,
dataset-621,10.1080/13696998.2019.1658589,Journal of Medical Economics,ISD,Cost-effectiveness of rivaroxaban versus apixaban for the initial treatment of venous thromboembolism and extended prevention of recurrences in the UK,,,,
dataset-621,10.1093/isd/ixz019,Insect Systematics and Diversity,ISD,Toward Phylomics in Entomology: Current Systematic and Evolutionary Morphology,,,,
dataset-621,10.1016/j.dyepig.2019.107616,Dyes and Pigments,ISD,Crystallization induced enantiomer division (CIED) of π-expanded benzoacridine regioisomers,,,,
dataset-621,10.1016/j.eist.2019.07.002,Environmental Innovation and Societal Transitions,ISD,Technological innovation system analysis in a follower country – The case of offshore wind in Poland,,,,
dataset-621,10.1109/tcst.2018.2872468,,ISD,Quickest Detection of Intermittent Signals With Application to Vision-Based Aircraft Detection,http://arxiv.org/pdf/1804.09846,,,
dataset-621,10.1016/j.quaint.2019.10.008,Quaternary International,ISD,An Overview of Remote Sensing Deliverables for Rock Art Research,,,,
dataset-621,10.1016/j.jhin.2019.05.016,Journal of Hospital Infection,ISD,Residual effect of community antimicrobial exposure on risk of hospital onset healthcare associated Clostridioides difficile infection: a case-control study using national linked data,,,,
dataset-621,10.1177/1751143719843416,,ISD,The association between ICU admission and emergency hospital readmission following emergency general surgery,https://journals.sagepub.com/doi/pdf/10.1177/1751143719843416,,,
dataset-621,10.1016/j.jclepro.2019.117768,Journal of Cleaner Production,ISD,Water transport system optimisation in oilfields: Environmental and economic benefits,,,,
dataset-621,10.1016/j.neuropsychologia.2019.107151,Neuropsychologia,ISD,BLAST: A short computerized test to measure the ability to stay on task. Normative behavioral data and detailed cortical dynamics.,,,,
dataset-621,10.1007/s00417-019-04429-5,,ISD,Visual acuity loss and development of ocular complications in white dot syndromes: a longitudinal analysis of 3 centers,,,,
dataset-621,10.1016/j.culher.2019.09.008,Journal of Cultural Heritage,ISD,Distribution and compositional fingerprints of primary and secondary chert sources in Northern Apulia (Italy),,,,
dataset-621,10.1016/j.fsir.2019.100044,Forensic Science International Reports,ISD,Forensic odontological sex determination of Ajnala skeletal remains based on the statistical equations generated from the odontometrics of known teeth,,,,
dataset-621,10.1177/1071181319631265,Proceedings of the Human Factors and Ergonomics Society Annual Meeting,ISD,Orchestrating through Whirlwind: Identified Challenges and Resilience Factors of Incident Management Teams during Hurricane Harvey,,,,
dataset-621,10.1111/ajt.15416,,ISD,Absolute quantification of donor‐derived cell‐free DNA as a marker of rejection and graft injury in kidney transplantation: Results from a prospective observational study,https://onlinelibrary.wiley.com/doi/pdf/10.1111/ajt.15416,,,
dataset-621,10.1111/bju.14857,BJU International,ISD,Effect of surgeon experience and bony pelvic dimensions on surgical performance and patient outcomes in robot‐assisted radical prostatectomy,,,,
dataset-621,10.1016/j.psychres.2019.112592,Psychiatry Research,ISD,Relationships between Intra-Individual Variability and Subclinical Psychosis,,,,
dataset-621,10.1016/j.drudis.2019.11.007,Drug Discovery Today,ISD,Bioactive modulators targeting STING adaptor in cGAS-STING pathway,,,,
dataset-621,10.1016/j.virol.2019.11.012,Virology,ISD,STING is dispensable during KSHV infection of primary endothelial cells,,,,
dataset-621,10.1016/j.intimp.2019.105791,International Immunopharmacology,ISD,Accumulation of cytosolic dsDNA contributes to fibroblast-like synoviocytes-mediated rheumatoid arthritis synovial inflammation,,,,
dataset-621,10.1016/j.carbon.2019.06.051,Carbon,ISD,Femtosecond light pulse response of photodetectors based on Graphene/n-Si heterojunctions,,,,
dataset-621,10.1177/1942602x19858392,NASN School Nurse,ISD,Millennial School Nurses: A Roundtable Discussion,,,,
dataset-621,10.1111/sode.12379,,ISD,The importance of peer relatedness at school for affective well‐being in children: Between‐ and within‐person associations,https://onlinelibrary.wiley.com/doi/pdf/10.1111/sode.12379,,,
dataset-621,10.1016/j.csite.2019.100543,Case Studies in Thermal Engineering,ISD,Experimental thermal performance analysis of finned tube-phase change material based double pass solar air heater,,,,
dataset-621,10.1016/j.bbrc.2019.11.035,Biochemical and Biophysical Research Communications,ISD,Identification of nucleoporin 93 (Nup93) that mediates antiviral innate immune responses,,,,
dataset-621,10.1016/j.celrep.2019.09.078,,ISD,The Splicing Factor hnRNP M Is a Critical Regulator of Innate Immune Gene Expression in Macrophages,http://dx.doi.org/10.1016/j.celrep.2019.09.078,,,
dataset-621,10.1192/bjo.2019.76,BJPsych Open,ISD,"Health screening, cardiometabolic disease and adverse health outcomes in individuals with severe mental illness",,,,
dataset-621,10.1016/j.ijinfomgt.2019.11.005,International Journal of Information Management,ISD,Towards sustainable collaborative networks for smart cities co-governance,,,,
dataset-621,10.1016/j.jmb.2019.11.009,Journal of Molecular Biology,ISD,Integrative modelling of biomolecular complexes,,,,
dataset-621,10.1017/s1355617719000882,Journal of the International Neuropsychological Society,ISD,Beyond Measures of Central Tendency: Novel Methods to Examine Sex Differences in Neuropsychological Performance Following Sports-Related Concussion in Collegiate Athletes,,,,
dataset-621,10.1016/j.aucc.2019.10.002,Australian Critical Care,ISD,Central venous access device Securement and dressing effectiveness: The CASCADE pilot randomised controlled trial in the adult intensive care,,,,
dataset-621,10.1016/j.bios.2019.111844,Biosensors and Bioelectronics,ISD,Bioelectronic recordings of cardiomyocytes with accumulation mode Electrolyte Gated Organic Field Effect Transistors,,,,
dataset-621,10.1016/j.landusepol.2019.104149,Land Use Policy,ISD,Farm typology analysis and technology assessment: An application in an arid region of South Asia,,,,
dataset-621,10.1016/j.ecolmodel.2019.108820,Ecological Modelling,ISD,"Characterizing fire effects on conifers at tree level from airborne laser scanning and high-resolution, multispectral satellite data",,,,
dataset-621,10.1016/j.scitotenv.2019.134555,The Science of The Total Environment,ISD,Changes in China’s carbon footprint and driving factors based on newly constructed time series input-output tables from 2009-2016,,,,
dataset-621,10.1109/tmm.2019.2915032,IEEE Transactions on Multimedia,ISD,A Novel Sign Language Recognition Framework Using Hierarchical Grassmann Covariance Matrix,,,,
dataset-621,10.1016/j.desal.2019.114092,Desalination,ISD,Mathematical and optimization modelling in desalination: State-of-the-art and future direction,,,,
dataset-621,10.1111/cyt.12783,Cytopathology,ISD,Women’s Preferences for Communication with the Cervical Screening Programme: A Qualitative Study,,,,
dataset-621,10.1038/s41433-019-0622-9,Eye,ISD,Uveal melanoma-associated survival in Scotland,,,,
dataset-621,10.1088/1742-6596/1373/1/012037,,ISD,Mushroom Images Identification Using Orde 1 Statistics Feature Extraction with Artificial Neural Network Classification Technique,http://dx.doi.org/10.1088/1742-6596/1373/1/012037,,,
dataset-621,10.1016/j.scitotenv.2019.06.379,The Science of The Total Environment,ISD,"Parameterization and evaluation of the CALMET/CALPUFF model system in near-field and complex terrain - Terrain data, grid resolution and terrain adjustment method",,,,
dataset-621,10.1111/ijfs.14210,International Journal of Food Science & Technology,ISD,Real‐time quality authentication of honey using atmospheric pressure chemical ionisation mass spectrometry (APCI‐MS),,,,
dataset-621,10.1016/j.ijms.2019.116195,International Journal of Mass Spectrometry,ISD,Sensitive β-substituted aliphatic Ile/Val-Xxx and aromatic Phe/Tyr/His-Xxx residues to form [a]+ ions in high energy CID of peptides,,,,
dataset-621,10.1177/0042098018819075,Urban Studies,ISD,Neighbourhood change and the neighbourhood-school gap,,,,
dataset-621,10.1007/s11276-019-02109-0,Wireless Networks,ISD,Joint QoE-based user association and efficient cell–carrier distribution for enabling fully hybrid spectrum sharing approach in 5G mmWave cellular networks,,,,
dataset-621,10.1016/j.injury.2019.11.003,Injury,ISD,Outcomes of Revision Neurolysis of The Ulnar Nerve and Ulnar Groove Plasty for Persistent and Recurrent Cubital Tunnel Syndrome- A Retrospective Study of 21 Cases,,,,
dataset-621,10.4995/thesis/10251/130845,,ISD,Beam Tracking Strategies for 5G New Radio Networks Operating in the Millimetre Wave Bands,,,,
dataset-621,10.1002/pfi.21899,Performance Improvement,ISD,Are Design Thinking and System Thinking and Planning Really Different? And are They Both Missing a Critical Focus?,,,,
dataset-621,10.1016/j.apradiso.2019.109011,Applied Radiation and Isotopes,ISD,Carrier proteins-based boron delivery to tumor,,,,
dataset-621,10.1016/j.cca.2019.07.026,Clinica Chimica Acta,ISD,A high-throughput LC-MS/MS method for the quantification of four immunosu- ppressants drugs in whole blood,,,,
dataset-621,10.1038/s41415-019-0990-3,British Dental Journal,ISD,NHS recruitment crisis,,,,
dataset-621,10.1007/s11230-019-09878-4,Systematic Parasitology,ISD,"Description of Leptus (Leptus) haitlingeri n. sp. (Trombidiformes: Erythraeidae), parasitising horse flies (Diptera: Tabanidae), and a key to the larvae of Leptus spp. in Brazil",,,,
dataset-621,10.1109/tcsvt.2018.2878803,IEEE Transactions on Circuits and Systems for Video Technology,ISD,Nonconvex Truncated Nuclear Norm Minimization Based on Adaptive Bisection Method,,,,
dataset-621,10.1177/1071181319631496,Proceedings of the Human Factors and Ergonomics Society Annual Meeting,ISD,Training and Transfer: Exploring Issues of Embedded Training in Complex Systems,,,,
dataset-621,10.1101/826149,bioRxiv,ISD,A geostatistical approach to modelling human Holocene migrations in Europe using ancient DNA,,,,
dataset-621,10.1080/01647954.2019.1682663,International Journal of Acarology,ISD,First record of the genus Dambullaeus (Trombidiformes: Erythraeidae: Callidosomatinae) in China with description of a new species and a revised generic diagnosis,,,,
dataset-621,10.34133/2019/1046329,Research,ISD,Two-Dimensional Pnictogen for Field-Effect Transistors,,,,
dataset-621,10.3390/su11216026,,ISD,An Integrated Framework on the Sustainability of SMEs,http://dx.doi.org/10.3390/su11216026,,,
dataset-621,10.1111/bcp.14141,British Journal of Clinical Pharmacology,ISD,Risk factors associated with biochemically detected and hospitalised acute kidney injury in patients prescribed renin angiotensin system inhibitors,,,,
dataset-621,10.1002/rcm.8620,Rapid Communications in Mass Spectrometry,ISD,Nucleobase Derivatives Induce In‐Source Decay of Oligonucleotides as New MALDI Matrices,,,,
dataset-621,10.1111/hex.12992,Health Expectations,ISD,Preferences for interventions designed to increase cervical screening uptake in non‐attending young women: How findings from a discrete choice experiment compare with observed behaviours in a trial,,,,
dataset-621,10.7124/bc.000a14,Biopolymers and Cell,ISD,XIII IMBG All-Ukrainian Conference of Young Scientists,,,,
dataset-621,10.18502/bccr.v11i2.1656,,ISD,Treatment of Severe Urinary Incontinence following Radical Prostatectomy: Experience with Bioceram as a Bulking Agent,,,,
dataset-621,10.3390/s19214631,,ISD,Two-Dimensional Augmented State–Space Approach with Applications to Sparse Representation of Radar Signatures,http://dx.doi.org/10.3390/s19214631,,,
dataset-621,10.1111/cfs.12707,Child & Family Social Work,ISD,Collaboration and conversations with children in Child Welfare Services —Parents' viewpoint,,,,
dataset-621,10.1111/bjd.18481,British Journal of Dermatology,ISD,Revisiting the initial diagnosis and blood staging of mycosis fungoides and Sézary syndrome with the KIR3DL2 marker,,,,
dataset-621,10.1093/mnras/stz2224,Monthly Notices of the Royal Astronomical Society,ISD,Neutral island statistics during reionization from 21-cm tomography,,,,
dataset-621,,arXiv,ISD,Direct Imaging of Irregular Satellite Disks in Scattered Light,,,,
dataset-621,10.1080/19420862.2019.1682403,mAbs,ISD,Monitoring glycation levels of a bispecific monoclonal antibody at subunit level by ultrahigh resolution MALDI FT-ICR mass spectrometry,,,,
dataset-621,10.22037/uj.v0i0.4736,Urology Journal,ISD,Autologous Muscle-derived Cell Injection for Treatment of Female Stress Urinary Incontinence: A Single- Arm Clinical Trial with 24-months Follow-Up,,,,
dataset-621,10.1111/phpp.12511,Photodermatology Photoimmunology & Photomedicine,ISD,Phototherapy achieves significant cost savings by the delay of drug‐based treatment in psoriasis,,,,
dataset-621,10.3390/su11205783,,ISD,A Bibliometric Review of the Knowledge Base for Innovation in Sustainable Development,http://dx.doi.org/10.3390/su11205783,,,
dataset-621,10.1139/cjps-2019-0130,Canadian Journal of Plant Science,ISD,Jake hard red spring wheat,,,,
dataset-621,10.12737/jflcl.2019.5.2,Journal of Foreign Legislation and Comparative Law,ISD,LEGAL PROBLEMS OF E-COMMERCE WITHIN THE INTERNATIONAL FINANCIAL MARKET,,,,
dataset-621,10.1007/s00145-019-09338-8,Journal of Cryptology,ISD,Solving LPN Using Covering Codes,,,,
dataset-621,10.3389/fnhum.2019.00352,Frontiers in Human Neuroscience,ISD,White Matter Integrity Is Associated With Intraindividual Variability in Neuropsychological Test Performance in Healthy Older Adults,,,,
dataset-621,10.1002/9781119263364,,ISD,Power Integrity for Electrical and Computer Engineers,,,,
dataset-621,10.1242/jcs.233221,Journal of Cell Science,ISD,"The Parkinson's disease gene PINK1 activates Akt via PINK1 kinase-dependent regulation of the phospholipid PI(3,4,5)P3",,,,
dataset-621,10.1115/dscc2019-9179,,ISD,Combining Reachability Analysis and Importance Sampling for Accelerated Evaluation of Highly Automated Vehicles at Pedestrian Crossing,,,,
dataset-621,10.14393/dl39-v13n3a2019-1,Domínios de Lingu gem,ISD,O processo de textualização em textos multissemióticos,,,,
dataset-621,10.1093/geronb/gby101,The Journals of Gerontology Series B,ISD,Can Intraindividual Variability in Cognitive Speed Be Reduced by Physical Exercise? Results From the LIFE Study,,,,
dataset-621,10.1007/s10518-019-00724-y,Bulletin of Earthquake Engineering,ISD,The significance of considering multiple angles of seismic incidence for estimating engineering demand parameters,,,,
dataset-621,10.31525/ct1-nct04114266,Case Medical Research,ISD,Registry for Patients Undergoing AUS Surgery for Female SUI Due to ISD,,,,
dataset-621,10.1080/01647954.2019.1667433,International Journal of Acarology,ISD,"Leptus (Leptus) simonettae Haitlinger, 2000 (Trombidiformes: Erythraeidae) parasitizing a soft tick (Ixodida: Argasidae) in Brazil",,,,
dataset-621,10.1080/10888705.2018.1500287,Journal of Applied Animal Welfare Science,ISD,"Effects of Short-Distance Recreational Mushing on Oxytocin, Gastrin, and Creatinine Kinase in Sled Dogs",,,,
dataset-621,10.1080/14767058.2018.1462322,The Journal of Maternal-Fetal & Neonatal Medicine,ISD,"The birth canal: correlation between the pubic arch angle, the interspinous diameter, and the obstetrical conjugate: a computed tomography biometric study in reproductive age women",,,,
dataset-621,10.1080/21599165.2019.1662399,East European Politics,ISD,Rebranding the war on terror and remaking Muslim subjectivities,,,,
dataset-621,10.1093/ndt/gfy337,"Nephrology,Dialysis and Transplantation",ISD,"Reproducibility of the Oxford classification of immunoglobulin A nephropathy, impact of biopsy scoring on treatment allocation and clinical relevance of disagreements: evidence from the VALidation of IGA study cohort.",,,,
dataset-621,10.3390/a12100209,,ISD,A Finite Regime Analysis of Information Set Decoding Algorithms,http://dx.doi.org/10.3390/a12100209,,,
dataset-621,10.1016/j.socnet.2019.05.006,Social Networks,ISD,What types of brokerage bridge the research-practice gap? The case of public school educators,,,,
dataset-621,10.1007/s00125-019-4943-9,Diabetologia,ISD,Factors associated with stillbirth in women with diabetes,,,,
dataset-621,10.1007/s11136-019-02212-x,,ISD,"Cancer-related symptoms, mental well-being, and psychological distress in men diagnosed with prostate cancer treated with androgen deprivation therapy",https://link.springer.com/content/pdf/10.1007%2Fs11136-019-02212-x.pdf,,,
dataset-621,10.1016/j.ijinfomgt.2019.02.007,International Journal of Information Management,ISD,Emotional intelligence: The key to mitigating stress and fostering trust among software developers working on information system projects,,,,
dataset-621,10.1002/eji.201970400,European Journal of Immunology,ISD,"17th International Congress of Immunology, 19–23 October 2019, Beijing, China",,,,
dataset-621,10.1016/j.comnet.2019.06.016,Computer Networks,ISD,Macro diversity for mmWave cellular communications in indoor environment,,,,
dataset-621,10.1016/s2352-4642(19)30189-0,The Lancet Child & Adolescent Health,ISD,Standardisation of the Parent Report of Children's Abilities–Revised (PARCA-R): a norm-referenced assessment of cognitive and language development at age 2 years,,,,
dataset-621,10.1016/j.actamat.2019.07.027,Acta Materialia,ISD,Characterization of Local Morphology and Availability of Triple-Phase Boundaries in Solid Oxide Cell Electrodes,,,,
dataset-621,10.4018/ijtd.2019100103,International Journal of Technology Diffusion,ISD,A Comparative Review of Team Emotional Intelligence Measures for IT Teams,,,,
dataset-621,10.1016/j.spc.2019.04.009,Sustainable Production and Consumption,ISD,A multi-objective extended input–output model for a regional economy,,,,
dataset-621,10.1016/s0262-4079(19)31973-6,The New Scientist,ISD,Inside the information wars,,,,
dataset-621,10.1016/j.polymertesting.2019.106081,Polymer Testing,ISD,A concise model to comprehension the transfer and output characteristics of polymeric field-effect transistors,,,,
dataset-621,10.1007/s00034-019-01095-0,"Circuits, Systems, and Signal Processing",ISD,Quasi-maximum-Likelihood Estimator of PPS on the Uniform Linear Array,,,,
dataset-621,10.1111/tri.13508,Transplant International,ISD,Brief Oral,,,,
dataset-621,10.1016/j.biosystemseng.2019.08.003,Biosystems Engineering,ISD,Estimating bond damping and bond Young's modulus for a flexible wheat straw discrete element method model,,,,
dataset-621,10.1002/dac.4085,International Journal of Communication Systems,ISD,Reliability feedback–aided low‐complexity detection in uplink massive MIMO systems,,,,
dataset-621,10.1007/s12206-019-0904-y,Journal of Mechanical Science and Technology,ISD,Identification of force coefficients in inter-shaft squeeze film dampers utilizing complex vector description and computational fluid dynamics,,,,
dataset-621,10.1007/s00345-019-02955-9,World Journal of Urology,ISD,"Abstracts from the 39th Congress of the Société Internationale d’Urologie, Athens, Greece, October 17-20, 2019",,,,
dataset-621,10.1109/norchip.2019.8906929,,ISD,Sphere Decoder for Massive MIMO Systems,,,,
dataset-621,10.1111/1471-3802.12452,Journal of Research in Special Educational Needs,ISD,Work done in the margins: A comparative study of mental health literacy in pre‐service teacher education in Australia and in Scotland,,,,
dataset-621,10.1016/j.pec.2019.06.024,Patient Education and Counseling,ISD,Realistic Medicine: Changing Culture and Practice in the Delivery of Health and Social Care,,,,
dataset-621,10.1007/s40264-019-00836-z,,ISD,Study Design and Cohort Comparability in a Study of Major Cardiovascular Events in New Users of Prucalopride Versus Polyethylene Glycol 3350,https://link.springer.com/content/pdf/10.1007%2Fs40264-019-00836-z.pdf,,,
dataset-621,10.1002/smtd.201900165,Small Methods,ISD,Optical and Optoelectronic Properties of Black Phosphorus and Recent Photonic and Optoelectronic Applications,,,,
dataset-621,10.1007/s11214-019-0607-9,Space Science Reviews,ISD,Interstellar Dust in the Solar System,,,,
dataset-621,10.1016/j.ijdrr.2019.101146,International Journal of Disaster Risk Reduction,ISD,Fire spread analysis for the 2017 Imizamo Yethu informal settlement conflagration in South Africa,,,,
dataset-621,10.1177/0031721719879153,Phi Delta Kappan,ISD,Making sense of education policy at the state level: A conversation with Sara Dahill-Brown,,,,
dataset-621,10.1002/dac.4091,International Journal of Communication Systems,ISD,A switch‐controlled multimode narrowband receiver RF front‐end,,,,
dataset-621,10.1016/j.livsci.2019.103846,Livestock Science,ISD,Asymptotic response to four-path selection due to index and single trait selection according to genomically enhanced breeding values,,,,
dataset-621,10.1016/j.it.2019.08.006,Trends in Immunology,ISD,Acne: Transient Arrest in the Homeostatic Host–Microbiota Dialog?,,,,
dataset-621,10.1016/j.jsams.2019.10.008,Journal of Science and Medicine in Sport,ISD,Evaluation of school-based interventions of active breaks in primary schools: A systematic review and meta-analysis,,,,
dataset-621,10.1007/s00438-019-01574-8,Molecular Genetics and Genomics,ISD,Old and young duplicate genes reveal different responses to environmental changes in Arachis duranensis,,,,
dataset-621,10.1002/bjs5.50187,,ISD,Twenty‐year study of in‐hospital and postdischarge mortality following emergency general surgical admission,https://onlinelibrary.wiley.com/doi/pdf/10.1002/bjs5.50187,,,
dataset-621,10.1111/cgf.13862,Computer Graphics Forum,ISD,Learning to Predict Image‐based Rendering Artifacts with Respect to a Hidden Reference Image,,,,
dataset-621,10.1016/j.jclepro.2019.06.060,Journal of Cleaner Production,ISD,A review of inherent assessment for sustainable process design,,,,
dataset-621,10.1002/jbm.b.34334,Journal of Biomedical Materials Research Part B Applied Biomaterials,ISD,In vivo molecular engineering of the urethra for treatment of stress incontinence using novel biomimetic proteoglycans,,,,
dataset-621,10.1016/j.jweia.2019.103961,Journal of Wind Engineering and Industrial Aerodynamics,ISD,Characteristics of measured extreme thunderstorm near-surface wind gusts in the United States,,,,
dataset-621,10.1111/nep.13531,Nephrology,ISD,International comparison of trends in patients commencing renal replacement therapy by primary renal disease,,,,
dataset-621,10.1111/ajt.15417,American Journal of Transplantation,ISD,Back signaling of HLA class I molecules and T/NK cell receptor ligands in epithelial cells reflects the rejection‐specific microenvironment in renal allograft biopsies,,,,
dataset-621,10.1016/j.prp.2019.152533,Pathology - Research and Practice,ISD,Is it possible to predict parameters of the Oxford classification of primary IgA Nephropathy from clinical laboratory data? Focus on the role of segmental glomerulosclerosis subtypes,,,,
dataset-621,10.1016/j.banm.2019.07.011,,ISD,Risques associés au tabagisme maternel pendant la grossesse. Attention particulière aux conséquences postanatales,,,,
dataset-621,10.1088/1742-6596/1352/1/012064,,ISD,Complex index of a system’s quality for a set of observations,http://dx.doi.org/10.1088/1742-6596/1352/1/012064,,,
dataset-621,10.1007/s40264-019-00835-0,,ISD,Cardiovascular Safety of Prucalopride in Patients with Chronic Constipation: A Multinational Population-Based Cohort Study,https://link.springer.com/content/pdf/10.1007%2Fs40264-019-00835-0.pdf,,,
dataset-621,10.1109/tvt.2019.2932907,IEEE Transactions on Vehicular Technology,ISD,A Novel SD-Based Detection for Generalized SCMA Constellations,,,,
dataset-621,10.1002/pmic.201900136,Proteomics,ISD,Efficient Tandem LysC/Trypsin Digestion in Detergent Conditions,,,,
dataset-621,10.12948/issn14531305/23.3.2019.06,Informatica Economica,ISD,Challenges and Solutions of Applying Large-Scale Agile at Organization-al Level,,,,
dataset-621,10.1042/bsr20182031,Bioscience Reports,ISD,Dose-adjusted and dose/kg-adjusted concentrations of mycophenolic acid precursors reflect metabolic ratios of their metabolites in contrast to tacrolimus and cyclosporine,,,,
dataset-621,10.3390/socsci8100274,Social Sciences,ISD,"A Durkheimian Theorization of Scottish Suicide Rates, 2011–2017",,,,
dataset-621,10.3390/coatings9100619,,ISD,Stepped Annealed Inkjet-Printed InGaZnO Thin-Film Transistors,http://dx.doi.org/10.3390/coatings9100619,,,
dataset-621,10.2166/ws.2019.135,Water Science & Technology Water Supply,ISD,Optimization of irrigation water use efficiency evaluation indicators based on DPSIR-SDI model,,,,
dataset-621,10.1111/phpr.12642,Philosophy and Phenomenological Research,ISD,One Desire Too Many,,,,
dataset-621,10.1001/jamaoncol.2019.2974,JAMA Oncology,ISD,Factors Associated With Successful Discontinuation of Immune Suppression After Allogeneic Hematopoietic Cell Transplantation,,,,
dataset-621,10.1080/23789689.2019.1660549,Sustainable and Resilient Infrastructure,ISD,Predicting rain garden performance under back-to-back rainfall conditions using stochastic life-cycle analysis,,,,
dataset-621,10.1080/02688697.2019.1668541,British Journal of Neurosurgery,ISD,Spinal intradural arachnoid cyst as a complication of insertion of an interspinous device,,,,
dataset-621,10.20998/0419-8719.2019.2.08,Internal Combustion Engines,ISD,СТВОРЕННЯ НА БАЗІ МІКРОТУНЕЛЯ УНІВЕРСАЛЬНОЇ СИСТЕМИ ЕКОЛОГІЧНОГО ДІАГНОСТУВАННЯ ТРАНСПОРТНИХ ДВИГУНІВ І КОТЕЛЕНЬ,,,,
dataset-621,10.3390/w11101992,,ISD,"A Comparison of Three Types of Permeable Pavements for Urban Runoff Mitigation in the Semi-Arid South Texas, U.S.A",http://dx.doi.org/10.3390/w11101992,,,
dataset-621,10.3390/proteomes7040033,,ISD,Top-Down Proteomics of Medicinal Cannabis,http://dx.doi.org/10.3390/proteomes7040033,,,
dataset-621,10.1371/journal.pmed.1002913,,ISD,Planned mode of delivery after previous cesarean section and short-term maternal and perinatal outcomes: A population-based record linkage cohort study in Scotland,http://dx.doi.org/10.1371/journal.pmed.1002913,,,
dataset-621,10.1007/s10207-019-00468-5,International Journal of Information Security,ISD,PDGuard: an architecture for the control and secure processing of personal data,,,,
dataset-621,10.1007/s11760-019-01566-6,"Signal, Image and Video Processing",ISD,Discrimination of microaneurysm in color retinal images using texture descriptors,,,,
dataset-621,10.3389/fimmu.2019.02285,,ISD,Targeting T Cell Metabolism in Inflammatory Skin Disease,http://dx.doi.org/10.3389/fimmu.2019.02285,,,
dataset-621,10.1002/pssb.201900272,physica status solidi (b),ISD,Effective Bandgap Engineering in Perovskite Ferroelectrics by Successive Multiple Doping,,,,
dataset-621,10.1136/heartjnl-2019-315029,Heart,ISD,"Do age, period or cohort effects explain circulatory disease mortality trends, Scotland 1974–2015?",,,,
dataset-621,10.1371/journal.ppat.1007999,,ISD,Avian oncogenic herpesvirus antagonizes the cGAS-STING DNA-sensing pathway to mediate immune evasion,http://dx.doi.org/10.1371/journal.ppat.1007999,,,
dataset-621,10.1002/cphy.c180036,,ISD,Neural Mechanisms of Binaural Processing in the Auditory Brainstem,,,,
dataset-621,10.1101/773606,bioRxiv,ISD,"Extended snake venomics by top-down in-source decay: Investigating the newly discovered Anatolian Meadow viper subspecies, Vipera anatolica senliki",,,,
dataset-621,10.1002/9781119594406,,ISD,GaN Transistors for Efficient Power Conversion,,,,
dataset-621,10.1117/12.2527754,,ISD,Investigation of InAs–based devices for topological applications,,,,
dataset-621,10.1111/bjd.18265,,ISD,Quantitative analysis of topical treatments in atopic dermatitis: unexpectedly low use of emollients and strong correlation of topical corticosteroid use both with depression and concurrent asthma,http://doi.wiley.com/10.1111/bjd.18265,,,
dataset-621,10.1155/2019/9230736,,ISD,Predictive Control of Vehicle ISD Suspension Based on a Hydraulic Electric Inerter,http://dx.doi.org/10.1155/2019/9230736,,,
dataset-621,10.1126/sciimmunol.aau8943,Science Immunology,ISD,RIG-I activation is critical for responsiveness to checkpoint blockade,,,,
dataset-621,10.34019/1982-2243.2017.v21.28012,Veredas,ISD,Representações identitárias sobre o métier do professor no contexto do estágio,,,,
