title,journal,authors,doi,search_term,dataset_id
Can Bangladesh produce enough cereals to meet future demand?,Agricultural systems,"Timsina, J, Wolf, J, Guilpart, N, van Bussel, L G J, Grassini, P, van Wart, J, Hossain, A, Rashid, H, Islam, S, van Ittersum, M K",10.1016/j.agsy.2016.11.003,Sea Level Rise Data,dataset-610
Sequential webcam monitoring and modeling of marine debris abundance.,Marine pollution bulletin,"Kako, Shin'ichiro, Isobe, Atsuhiko, Kataoka, Tomoya, Yufu, Kei, Sugizono, Shuto, Plybon, Charlie, Murphy, Thomas A",10.1016/j.marpolbul.2018.04.075,Sea Level Rise Data,dataset-610
"Simulating climate change and socio-economic change impacts on flows and water quality in the Mahanadi River system, India.",The Science of the total environment,"Jin, Li, Whitehead, Paul G, Rodda, Harvey, Macadam, Ian, Sarkar, Sananda",10.1016/j.scitotenv.2018.04.349,Sea Level Rise Data,dataset-610
"A simplified method to estimate the run-off in Periglacial Creeks: a case study of King George Islands, Antarctic Peninsula.","Philosophical transactions. Series A, Mathematical, physical, and engineering sciences","Falk, Ulrike, Silva-Busso, Adrián, Pölcher, Pablo",10.1098/rsta.2017.0166,Sea Level Rise Data,dataset-610
"Habitat risk: Use of intertidal flats by foraging red knots (Calidris canutus rufa), ruddy turnstones, (Arenaria interpres), semipalmated sandpipers (Calidris pusilla), and sanderling (Calidris alba) on Delaware Bay beaches.",Environmental research,"Burger, Joanna, Niles, Lawrence, Jeitner, Christian, Gochfeld, Michael",10.1016/j.envres.2018.04.028,Sea Level Rise Data,dataset-610
A Regional Scale Approach to Assessing Current and Potential Future Exposure to Tidal Inundation in Different Types of Estuaries.,Scientific reports,"Hanslow, David J, Morris, Bradley D, Foulsham, Edwina, Kinsela, Michael A",10.1038/s41598-018-25410-y,Sea Level Rise Data,dataset-610
"Climate change impacts on marine biodiversity, fisheries and society in the Arabian Gulf.",PloS one,"Wabnitz, Colette C C, Lam, Vicky W Y, Reygondeau, Gabriel, Teh, Lydia C L, Al-Abdulrazzak, Dalal, Khalfallah, Myriam, Pauly, Daniel, Palomares, Maria L Deng, Zeller, Dirk, Cheung, William W L",10.1371/journal.pone.0194537,Sea Level Rise Data,dataset-610
"The relative contribution of peat compaction and oxidation to subsidence in built-up areas in the Rhine-Meuse delta, The Netherlands.",The Science of the total environment,"van Asselen, Sanneke, Erkens, Gilles, Stouthamer, Esther, Woolderink, Hessel A G, Geeraert, Rebecca E E, Hefting, Mariet M",10.1016/j.scitotenv.2018.04.141,Sea Level Rise Data,dataset-610
A Mediterranean coastal database for assessing the impacts of sea-level rise and associated hazards.,Scientific data,"Wolff, Claudia, Vafeidis, Athanasios T, Muis, Sanne, Lincke, Daniel, Satta, Alessio, Lionello, Piero, Jimenez, Jose A, Conte, Dario, Hinkel, Jochen",10.1038/sdata.2018.44,Sea Level Rise Data,dataset-610
Salinity tolerances and use of saline environments by freshwater turtles: implications of sea level rise.,Biological reviews of the Cambridge Philosophical Society,"Agha, Mickey, Ennen, Joshua R, Bower, Deborah S, Nowakowski, A Justin, Sweat, Sarah C, Todd, Brian D",10.1111/brv.12410,Sea Level Rise Data,dataset-610
The contaminant legacy from historic coastal landfills and their potential as sources of diffuse pollution.,Marine pollution bulletin,"O'Shea, Francis T, Cundy, Andrew B, Spencer, Kate L",10.1016/j.marpolbul.2017.12.047,Sea Level Rise Data,dataset-610
Damage and protection cost curves for coastal floods within the 600 largest European cities.,Scientific data,"Prahl, Boris F, Boettle, Markus, Costa, Luís, Kropp, Jürgen P, Rybski, Diego",10.1038/sdata.2018.34,Sea Level Rise Data,dataset-610
Carbon burial and storage in tropical salt marshes under the influence of sea level rise.,The Science of the total environment,"Ruiz-Fernández, A C, Carnero-Bravo, V, Sanchez-Cabeza, J A, Pérez-Bernal, L H, Amaya-Monterrosa, O A, Bojórquez-Sánchez, S, López-Mendoza, P G, Cardoso-Mohedano, J G, Dunbar, R B, Mucciarone, D A, Marmolejo-Rodríguez, A J",10.1016/j.scitotenv.2018.02.246,Sea Level Rise Data,dataset-610
Geoengineer polar glaciers to slow sea-level rise.,Nature,"Moore, John C, Gladstone, Rupert, Zwinger, Thomas, Wolovick, Michael",10.1038/d41586-018-03036-4,Sea Level Rise Data,dataset-610
Global climate change and local land subsidence exacerbate inundation risk to the San Francisco Bay Area.,Science advances,"Shirzaei, Manoochehr, Bürgmann, Roland",10.1126/sciadv.aap9234,Sea Level Rise Data,dataset-610
Using Bi-Seasonal WorldView-2 Multi-Spectral Data and Supervised Random Forest Classification to Map Coastal Plant Communities in Everglades National Park.,"Sensors (Basel, Switzerland)","Wendelberger, Kristie S, Gann, Daniel, Richards, Jennifer H",10.3390/s18030829,Sea Level Rise Data,dataset-610
Coral reef structural complexity provides important coastal protection from waves under rising sea levels.,Science advances,"Harris, Daniel L, Rovere, Alessio, Casella, Elisa, Power, Hannah, Canavesio, Remy, Collin, Antoine, Pomeroy, Andrew, Webster, Jody M, Parravicini, Valeriano",10.1126/sciadv.aao4350,Sea Level Rise Data,dataset-610
Worsened physical condition due to climate change contributes to the increasing hypoxia in Chesapeake Bay.,The Science of the total environment,"Du, Jiabi, Shen, Jian, Park, Kyeong, Wang, Ya Ping, Yu, Xin",10.1016/j.scitotenv.2018.02.265,Sea Level Rise Data,dataset-610
Icebergs in the Nordic Seas Throughout the Late Pliocene.,Paleoceanography and paleoclimatology,"Smith, Y M, Hill, D J, Dolan, A M, Haywood, A M, Dowsett, H J, Risebrobakken, B",10.1002/2017PA003240,Sea Level Rise Data,dataset-610
Climate-change-driven accelerated sea-level rise detected in the altimeter era.,Proceedings of the National Academy of Sciences of the United States of America,"Nerem, R S, Beckley, B D, Fasullo, J T, Hamlington, B D, Masters, D, Mitchum, G T",10.1073/pnas.1717312115,Sea Level Rise Data,dataset-610
It can become 5 °C warmer: The extremity effect in climate forecasts.,Journal of experimental psychology. Applied,"Teigen, Karl Halvor, Filkuková, Petra, Hohle, Sigrid Møyner",10.1037/xap0000149,Sea Level Rise Data,dataset-610
Patterns of island change and persistence offer alternate adaptation pathways for atoll nations.,Nature communications,"Kench, Paul S, Ford, Murray R, Owen, Susan D",10.1038/s41467-018-02954-1,Sea Level Rise Data,dataset-610
Effects of sea-level rise and freshwater management on long-term water levels and water quality in the Florida Coastal Everglades.,Journal of environmental management,"Dessu, Shimelis B, Price, René M, Troxler, Tiffany G, Kominoski, John S",10.1016/j.jenvman.2018.01.025,Sea Level Rise Data,dataset-610
Coral reefs for coastal protection: A new methodological approach and engineering case study in Grenada.,Journal of environmental management,"Reguero, Borja G, Beck, Michael W, Agostini, Vera N, Kramer, Philip, Hancock, Boze",10.1016/j.jenvman.2018.01.024,Sea Level Rise Data,dataset-610
Thromboelastometry and Platelet Function during Acclimatization to High Altitude.,Thrombosis and haemostasis,"Rocke, Alistair S, Paterson, Gordon G, Barber, Matthew T, Jackson, Alexander I R, Main, Shona E, Stannett, Calum, Schnopp, Martin F, MacInnis, Martin, Baillie, J Kenneth, Horn, Elizabeth H, Moores, Carl, Harrison, Paul, Nimmo, Alastair F, Thompson, A A Roger",10.1160/TH17-02-0138,Sea Level Rise Data,dataset-610
"StormSense: A New Integrated Network of IoT Water Level Sensors in the Smart Cities of Hampton Roads, VA.",Marine Technology Society journal,"Loftis, Derek, Forrest, David, Katragadda, Sridhar, Spencer, Kyle, Organski, Tammie, Nguyen, Cuong, Rhee, Sokwoo",10.4031/MTSJ.52.2.7,Sea Level Rise Data,dataset-610
Rising Oceans Guaranteed: Arctic Land Ice Loss and Sea Level Rise.,Current climate change reports,"Moon, Twila, Ahlstrøm, Andreas, Goelzer, Heiko, Lipscomb, William, Nowicki, Sophie",10.1007/s40641-018-0107-0,Sea Level Rise Data,dataset-610
Shoreline change and potential sea level rise impacts in a climate hazardous location in southeast coast of India.,Environmental monitoring and assessment,"Jayanthi, Marappan, Thirumurthy, Selvasekar, Samynathan, Muthusamy, Duraisamy, Muthusamy, Muralidhar, Moturi, Ashokkumar, Jangam, Vijayan, Koyadan Kizhakkedath",10.1007/s10661-017-6426-0,Sea Level Rise Data,dataset-610
"High temporal resolution modeling of the impact of rain, tides, and sea level rise on water table flooding in the Arch Creek basin, Miami-Dade County Florida USA.",The Science of the total environment,"Sukop, Michael C, Rogers, Martina, Guannel, Greg, Infanti, Johnna M, Hagemann, Katherine",10.1016/j.scitotenv.2017.10.170,Sea Level Rise Data,dataset-610
ASSESSING CLIMATE CHANGE IMPACTS ON THE STABILITY OF SMALL TIDAL INLETS: Part 2- DATA RICH ENVIRONMENTS.,Marine geology,"Duong, Trang Minh, Ranasinghe, Roshanka, Thatcher, Marcus, Mahanama, Sarith, Wang, Zheng Bing, Dissanayake, Pushpa Kumara, Hemer, Mark, Luijendijk, Arjen, Bamunawala, Janaka, Roelvink, Dano, Walstra, Dirkjan",10.1016/j.margeo.2017.09.007,Sea Level Rise Data,dataset-610
Sea-level rise and archaeological site destruction: An example from the southeastern United States using DINAA (Digital Index of North American Archaeology).,PloS one,"Anderson, David G, Bissett, Thaddeus G, Yerka, Stephen J, Wells, Joshua J, Kansa, Eric C, Kansa, Sarah W, Myers, Kelsey Noack, DeMuth, R Carl, White, Devin A",10.1371/journal.pone.0188142,Sea Level Rise Data,dataset-610
Diverse landscapes beneath Pine Island Glacier influence ice flow.,Nature communications,"Bingham, Robert G, Vaughan, David G, King, Edward C, Davies, Damon, Cornford, Stephen L, Smith, Andrew M, Arthern, Robert J, Brisbourne, Alex M, De Rydt, Jan, Graham, Alastair G C, Spagnolo, Matteo, Marsh, Oliver J, Shean, David E",10.1038/s41467-017-01597-y,Sea Level Rise Data,dataset-610
Cordilleran Ice Sheet mass loss preceded climate reversals near the Pleistocene Termination.,"Science (New York, N.Y.)","Menounos, B, Goehring, B M, Osborn, G, Margold, M, Ward, B, Bond, J, Clarke, G K C, Clague, J J, Lakeman, T, Koch, J, Caffee, M W, Gosse, J, Stroeven, A P, Seguinot, J, Heyman, J",10.1126/science.aan3001,Sea Level Rise Data,dataset-610
A Comprehensive Approach to Assess Feathermeal as an Alternative Protein Source in Aquafeed.,Journal of agricultural and food chemistry,"Jasour, Mohammad Sedigh, Wagner, Liane, Sundekilde, Ulrik K, Larsen, Bodil K, Greco, Ines, Orlien, Vibeke, Olsen, Karsten, Rasmussen, Hanne T, Hjermitslev, Niels H, Hammershøj, Marianne, Dalsgaard, Anne J T, Dalsgaard, Trine K",10.1021/acs.jafc.7b04201,Sea Level Rise Data,dataset-610
"Spaceborne Synthetic Aperture Radar Survey of Subsidence in Hampton Roads, Virginia (USA).",Scientific reports,"Bekaert, D P S, Hamlington, B D, Buzzanga, B, Jones, C E",10.1038/s41598-017-15309-5,Sea Level Rise Data,dataset-610
Ground air: A first approximation of the Earth's second largest reservoir of carbon dioxide gas.,The Science of the total environment,"Baldini, James U L, Bertram, Rachel A, Ridley, Harriet E",10.1016/j.scitotenv.2017.10.218,Sea Level Rise Data,dataset-610
Modeling the Economic Value of Blue Carbon in Delaware Estuary Wetlands: Historic Estimates and Future Projections.,Journal of environmental management,"Carr, Edward W, Shirazi, Yosef, Parsons, George R, Hoagland, Porter, Sommerfield, Christopher K",10.1016/j.jenvman.2017.10.018,Sea Level Rise Data,dataset-610
Coralgal reef morphology records punctuated sea-level rise during the last deglaciation.,Nature communications,"Khanna, Pankaj, Droxler, André W, Nittrouer, Jeffrey A, Tunnell, John W, Shirley, Thomas C",10.1038/s41467-017-00966-x,Sea Level Rise Data,dataset-610
An uncertainty-based framework to quantifying climate change impacts on coastal flood vulnerability: case study of New York City.,Environmental monitoring and assessment,"Zahmatkesh, Zahra, Karamouz, Mohammad",10.1007/s10661-017-6282-y,Sea Level Rise Data,dataset-610
Sea level rise may increase extinction risk of a saltmarsh ontogenetic habitat specialist.,Ecology and evolution,"Johnson, David Samuel, Williams, Bethany L",10.1002/ece3.3291,Sea Level Rise Data,dataset-610
The History of Tree and Shrub Taxa on Bol'shoy Lyakhovsky Island (New Siberian Archipelago) since the Last Interglacial Uncovered by Sedimentary Ancient DNA and Pollen Data.,Genes,"Zimmermann, Heike H, Raschke, Elena, Epp, Laura S, Stoof-Leichsenring, Kathleen R, Schirrmeister, Lutz, Schwamborn, Georg, Herzschuh, Ulrike",10.3390/genes8100273,Sea Level Rise Data,dataset-610
Sea-level rise: No chaos in the satellite-data record.,Nature,"Nerem, R Steven, Cazenave, Anny, Church, John",10.1038/549334d,Sea Level Rise Data,dataset-610
Assessing coastal wetland vulnerability to sea-level rise along the northern Gulf of Mexico coast: Gaps and opportunities for developing a coordinated regional sampling network.,PloS one,"Osland, Michael J, Griffith, Kereen T, Larriviere, Jack C, Feher, Laura C, Cahoon, Donald R, Enwright, Nicholas M, Oster, David A, Tirpak, John M, Woodrey, Mark S, Collini, Renee C, Baustian, Joseph J, Breithaupt, Joshua L, Cherry, Julia A, Conrad, Jeremy R, Cormier, Nicole, Coronado-Molina, Carlos A, Donoghue, Joseph F, Graham, Sean A, Harper, Jennifer W, Hester, Mark W, Howard, Rebecca J, Krauss, Ken W, Kroes, Daniel E, Lane, Robert R, McKee, Karen L, Mendelssohn, Irving A, Middleton, Beth A, Moon, Jena A, Piazza, Sarai C, Rankin, Nicole M, Sklar, Fred H, Steyer, Greg D, Swanson, Kathleen M, Swarzenski, Christopher M, Vervaeke, William C, Willis, Jonathan M, Wilson, K Van",10.1371/journal.pone.0183431,Sea Level Rise Data,dataset-610
A Synoptic View of the Ventilation and Circulation of Antarctic Bottom Water from Chlorofluorocarbons and Natural Tracers.,Annual review of marine science,"Purkey, Sarah G, Smethie, William M, Gebbie, Geoffrey, Gordon, Arnold L, Sonnerup, Rolf E, Warner, Mark J, Bullister, John L",10.1146/annurev-marine-121916-063414,Sea Level Rise Data,dataset-610
"Rising tides, cumulative impacts and cascading changes to estuarine ecosystem functions.",Scientific reports,"O'Meara, Theresa A, Hillman, Jenny R, Thrush, Simon F",10.1038/s41598-017-11058-7,Sea Level Rise Data,dataset-610
"Estimating coastal wetland gain and losses in Galveston County and Cameron County, Texas, USA.",Integrated environmental assessment and management,"Entwistle, Clare, Mora, Miguel A, Knight, Robert",10.1002/ieam.1973,Sea Level Rise Data,dataset-610
"Hematocrit of mammals (Artiodactyla, Carnivora, Primates) at 1500m and 2100m altitudes.","Zoology (Jena, Germany)","Mortola, Jacopo P, Wilfong, DeeAnn",10.1016/j.zool.2017.07.001,Sea Level Rise Data,dataset-610
Island biogeography of marine organisms.,Nature,"Pinheiro, Hudson T, Bernardi, Giacomo, Simon, Thiony, Joyeux, Jean-Christophe, Macieira, Raphael M, Gasparini, João Luiz, Rocha, Claudia, Rocha, Luiz A",10.1038/nature23680,Sea Level Rise Data,dataset-610
How much will the sea level rise? Outcome selection and subjective probability in climate change predictions.,Journal of experimental psychology. Applied,"Juanchich, Marie, Sirota, Miroslav",10.1037/xap0000137,Sea Level Rise Data,dataset-610
Lessons from the Tōhoku tsunami: A model for island avifauna conservation prioritization.,Ecology and evolution,"Reynolds, Michelle H, Berkowitz, Paul, Klavitter, John L, Courtot, Karen N",10.1002/ece3.3092,Sea Level Rise Data,dataset-610
Utilizing the R/V Marcus G. Langseth's streamer to measure the acoustic radiation of its seismic source in the shallow waters of New Jersey's continental shelf.,PloS one,"Crone, Timothy J, Tolstoy, Maya, Gibson, James C, Mountain, Gregory",10.1371/journal.pone.0183096,Sea Level Rise Data,dataset-610
Decreasing cloud cover drives the recent mass loss on the Greenland Ice Sheet.,Science advances,"Hofer, Stefan, Tedstone, Andrew J, Fettweis, Xavier, Bamber, Jonathan L",10.1126/sciadv.1700584,Sea Level Rise Data,dataset-610
"The use of cartographic modeling to assess the impacts of coastal flooding: a case study of Port Said Governorate, Egypt.",Environmental monitoring and assessment,"Abou Samra,Rasha M",10.1007/s10661-017-6152-7,Sea Level Rise Data,dataset-610
Adaptive responses to salinity stress across multiple life stages in anuran amphibians.,Frontiers in zoology,"Albecker, Molly A, McCoy, Michael W",10.1186/s12983-017-0222-0,Sea Level Rise Data,dataset-610
Climate change impacts on the threatened terrestrial vertebrates of the Pacific Islands.,Scientific reports,"Kumar, Lalit, Tehrany, Mahyat Shafapour",10.1038/s41598-017-05034-4,Sea Level Rise Data,dataset-610
Local scale processes drive long-term change in biodiversity of sandy beach ecosystems.,Ecology and evolution,"Schooler, Nicholas K, Dugan, Jenifer E, Hubbard, David M, Straughan, Dale",10.1002/ece3.3064,Sea Level Rise Data,dataset-610
"A web platform for landuse, climate, demography, hydrology and beach erosion in the Black Sea catchment.",Scientific data,"Lehmann, Anthony, Guigoz, Yaniss, Ray, Nicolas, Mancosu, Emanuele, Abbaspour, Karim C, Rouholahnejad Freund, Elham, Allenbach, Karin, De Bono, Andrea, Fasel, Marc, Gago-Silva, Ana, Bär, Roger, Lacroix, Pierre, Giuliani, Gregory",10.1038/sdata.2017.87,Sea Level Rise Data,dataset-610
"{'i': 'Posidonia oceanica', '#text': 'Recruitment and Patch Establishment by Seed in the Seagrass : Importance and Conservation Implications.'}",Frontiers in plant science,"Balestri, Elena, Vallerini, Flavia, Lardicci, Claudio",10.3389/fpls.2017.01067,Sea Level Rise Data,dataset-610
"Responses of a vulnerable Hispanic population in New Jersey to Hurricane Sandy: Access to care, medical needs, concerns, and ecological ratings.",Journal of toxicology and environmental health. Part A,"Burger, Joanna, Gochfeld, Michael, Pittfield, Taryn, Jeitner, Christian",10.1080/15287394.2017.1297275,Sea Level Rise Data,dataset-610
"An Assessment of Climate Change Impacts on Los Angeles (California USA) Hospitals, Wildfires Highest Priority.",Prehospital and disaster medicine,"Adelaine, Sabrina A, Sato, Mizuki, Jin, Yufang, Godwin, Hilary",10.1017/S1049023X17006586,Sea Level Rise Data,dataset-610
Consequences of rapid ice sheet melting on the Sahelian population vulnerability.,Proceedings of the National Academy of Sciences of the United States of America,"Defrance, Dimitri, Ramstein, Gilles, Charbit, Sylvie, Vrac, Mathieu, Famien, Adjoua Moïse, Sultan, Benjamin, Swingedouw, Didier, Dumas, Christophe, Gemenne, François, Alvarez-Solas, Jorge, Vanderlinden, Jean-Paul",10.1073/pnas.1619358114,Sea Level Rise Data,dataset-610
Pyrite sulfur isotopes reveal glacial-interglacial environmental changes.,Proceedings of the National Academy of Sciences of the United States of America,"Pasquier, Virgil, Sansjofre, Pierre, Rabineau, Marina, Revillon, Sidonie, Houghton, Jennifer, Fike, David A",10.1073/pnas.1618245114,Sea Level Rise Data,dataset-610
No phenotypic plasticity in nest-site selection in response to extreme flooding events.,"Philosophical transactions of the Royal Society of London. Series B, Biological sciences","Bailey, Liam D, Ens, Bruno J, Both, Christiaan, Heg, Dik, Oosterbeek, Kees, van de Pol, Martijn",10.1098/rstb.2016.0139,Sea Level Rise Data,dataset-610
Sea Level Rise Induced Arsenic Release from Historically Contaminated Coastal Soils.,Environmental science & technology,"LeMonte, Joshua J, Stuckey, Jason W, Sanchez, Joshua Z, Tappero, Ryan, Rinklebe, Jörg, Sparks, Donald L",10.1021/acs.est.6b06152,Sea Level Rise Data,dataset-610
Anthropocene survival of southern New England's salt marshes.,Estuaries and coasts : journal of the Estuarine Research Federation,"Watson, E B, Raposa, K B, Carey, J C, Wigand, C, Warren, R S",10.1007/s12237-016-0166-1,Sea Level Rise Data,dataset-610
Contrasting decadal-scale changes in elevation and vegetation in two Long Island Sound salt marshes.,Estuaries and coasts : journal of the Estuarine Research Federation,"Carey, J C, Raposa, K B, Wigand, C, Warren, R S",10.1007/s12237-015-0059-8,Sea Level Rise Data,dataset-610
The paradox of a long grounding during West Antarctic Ice Sheet retreat in Ross Sea.,Scientific reports,"Bart, Philip J, Krogmeier, Benjamin J, Bart, Manon P, Tulaczyk, Slawek",10.1038/s41598-017-01329-8,Sea Level Rise Data,dataset-610
Association between salinity and hospital admission for hypertension: an ecological case-control study in the Mekong Delta Region in Vietnam.,"Journal of public health (Oxford, England)","Talukder, Mohammad Radwanur Rahman, Rutherford, Shannon, Chu, Cordia, Hieu Nguyen, Trung, Phung, Dung",10.1093/pubmed/fdx041,Sea Level Rise Data,dataset-610
Regulation of salt marsh mosquito populations by the 18.6-yr lunar-nodal cycle.,Ecology,"Rochlin, Ilia, Morris, James T",10.1002/ecy.1861,Sea Level Rise Data,dataset-610
A Review of Wetland Remote Sensing.,"Sensors (Basel, Switzerland)","Guo, Meng, Li, Jing, Sheng, Chunlei, Xu, Jiawei, Wu, Li",10.3390/s17040777,Sea Level Rise Data,dataset-610
A tipping point in refreezing accelerates mass loss of Greenland's glaciers and ice caps.,Nature communications,"Noël, B, van de Berg, W J, Lhermitte, S, Wouters, B, Machguth, H, Howat, I, Citterio, M, Moholdt, G, Lenaerts, J T M, van den Broeke, M R",10.1038/ncomms14730,Sea Level Rise Data,dataset-610
Evidence for coseismic subsidence events in a southern California coastal saltmarsh.,Scientific reports,"Leeper, Robert, Rhodes, Brady, Kirby, Matthew, Scharer, Katherine, Carlin, Joseph, Hemphill-Haley, Eileen, Avnaim-Katav, Simona, MacDonald, Glen, Starratt, Scott, Aranda, Angela",10.1038/srep44615,Sea Level Rise Data,dataset-610
Top-down control of carbon sequestration: grazing affects microbial structure and function in salt marsh soils.,Ecological applications : a publication of the Ecological Society of America,"Mueller, Peter, Granse, Dirk, Nolte, Stefanie, Do, Hai Thi, Weingartner, Magdalena, Hoth, Stefan, Jensen, Kai",10.1002/eap.1534,Sea Level Rise Data,dataset-610
Vulnerability of Louisiana's coastal wetlands to present-day rates of relative sea-level rise.,Nature communications,"Jankowski, Krista L, Törnqvist, Torbjörn E, Fernandes, Anjali M",10.1038/ncomms14792,Sea Level Rise Data,dataset-610
Life cycle GHG evaluation of organic rice production in northern Thailand.,Journal of environmental management,"Yodkhum, Sanwasan, Gheewala, Shabbir H, Sampattagul, Sate",10.1016/j.jenvman.2017.03.004,Sea Level Rise Data,dataset-610
"Dynamics of marsh-mangrove ecotone since the mid-Holocene: A palynological study of mangrove encroachment and sea level rise in the Shark River Estuary, Florida.",PloS one,"Yao, Qiang, Liu, Kam-Biu",10.1371/journal.pone.0173670,Sea Level Rise Data,dataset-610
Sea level rise drives increased tidal flooding frequency at tide gauges along the U.S. East and Gulf Coasts: Projections for 2030 and 2045.,PloS one,"Dahl, Kristina A, Fitzpatrick, Melanie F, Spanger-Siegfried, Erika",10.1371/journal.pone.0170949,Sea Level Rise Data,dataset-610
Accelerated freshening of Antarctic Bottom Water over the last decade in the Southern Indian Ocean.,Science advances,"Menezes, Viviane V, Macdonald, Alison M, Schatzman, Courtney",10.1126/sciadv.1601426,Sea Level Rise Data,dataset-610
Anisakis simplex complex: ecological significance of recombinant genotypes in an allopatric area of the Adriatic Sea inferred by genome-derived simple sequence repeats.,International journal for parasitology,"Mladineo, Ivona, Trumbić, Željka, Radonić, Ivana, Vrbatović, Anamarija, Hrabar, Jerko, Bušelić, Ivana",10.1016/j.ijpara.2016.11.003,Sea Level Rise Data,dataset-610
A persistent and dynamic East Greenland Ice Sheet over the past 7.5 million years.,Nature,"Bierman, Paul R, Shakun, Jeremy D, Corbett, Lee B, Zimmerman, Susan R, Rood, Dylan H",10.1038/nature20147,Sea Level Rise Data,dataset-610
Modeling Coastal Vulnerability through Space and Time.,PloS one,"Hopper, Thomas, Meixler, Marcia S",10.1371/journal.pone.0163495,Sea Level Rise Data,dataset-610
Geodetic measurements reveal similarities between post-Last Glacial Maximum and present-day mass loss from the Greenland ice sheet.,Science advances,"Khan, Shfaqat A, Sasgen, Ingo, Bevis, Michael, van Dam, Tonie, Bamber, Jonathan L, Wahr, John, Willis, Michael, Kjær, Kurt H, Wouters, Bert, Helm, Veit, Csatho, Beata, Fleming, Kevin, Bjørk, Anders A, Aschwanden, Andy, Knudsen, Per, Munneke, Peter Kuipers",,Sea Level Rise Data,dataset-610
Isolated coastal populations of Tilia americana var. caroliniana persist long-term through vegetative growth.,American journal of botany,"Evans, Jonathan P, Morris, Ashley B",10.3732/ajb.1600233,Sea Level Rise Data,dataset-610
Assessment of Hammocks (Petenes) Resilience to Sea Level Rise Due to Climate Change in Mexico.,PloS one,"Hernández-Montilla, Mariana C, Martínez-Morales, Miguel Angel, Posada Vanegas, Gregorio, de Jong, Bernardus H J",10.1371/journal.pone.0162637,Sea Level Rise Data,dataset-610
Mid-Holocene pulse of thinning in the Weddell Sea sector of the West Antarctic ice sheet.,Nature communications,"Hein, Andrew S, Marrero, Shasta M, Woodward, John, Dunning, Stuart A, Winter, Kate, Westoby, Matthew J, Freeman, Stewart P H T, Shanks, Richard P, Sugden, David E",10.1038/ncomms12511,Sea Level Rise Data,dataset-610
Rising sea levels will reduce extreme temperature variations in tide-dominated reef habitats.,Science advances,"Lowe, Ryan Joseph, Pivan, Xavier, Falter, James, Symonds, Graham, Gruber, Renee",10.1126/sciadv.1600825,Sea Level Rise Data,dataset-610
Is the detection of accelerated sea level rise imminent?,Scientific reports,"Fasullo, J T, Nerem, R S, Hamlington, B",10.1038/srep31245,Sea Level Rise Data,dataset-610
Sea level rise impacts on rice production: The Ebro Delta as an example.,The Science of the total environment,"Genua-Olmedo, Ana, Alcaraz, Carles, Caiola, Nuno, Ibáñez, Carles",10.1016/j.scitotenv.2016.07.136,Sea Level Rise Data,dataset-610
"A meta-analysis of soil salinization effects on nitrogen pools, cycles and fluxes in coastal ecosystems.",Global change biology,"Zhou, Minghua, Butterbach-Bahl, Klaus, Vereecken, Harry, Brüggemann, Nicolas",10.1111/gcb.13430,Sea Level Rise Data,dataset-610
Surveillance and Control of Antibiotic Resistance in the Mediterranean Region.,Mediterranean journal of hematology and infectious diseases,"Ricciardi, Walter, Giubbini, Gabriele, Laurenti, Patrizia",10.4084/MJHID.2016.036,Sea Level Rise Data,dataset-610
Assessment of the impact of sea-level rise due to climate change on coastal groundwater discharge.,The Science of the total environment,"Masciopinto, Costantino, Liso, Isabella Serena",10.1016/j.scitotenv.2016.06.183,Sea Level Rise Data,dataset-610
"Time-varying land subsidence detected by radar altimetry: California, Taiwan and north China.",Scientific reports,"Hwang, Cheinway, Yang, Yuande, Kao, Ricky, Han, Jiancheng, Shum, C K, Galloway, Devin L, Sneed, Michelle, Hung, Wei-Chia, Cheng, Yung-Sheng, Li, Fei",10.1038/srep28160,Sea Level Rise Data,dataset-610
Millennial-scale sustainability of the Chesapeake Bay Native American oyster fishery.,Proceedings of the National Academy of Sciences of the United States of America,"Rick, Torben C, Reeder-Myers, Leslie A, Hofman, Courtney A, Breitburg, Denise, Lockwood, Rowan, Henkes, Gregory, Kellogg, Lisa, Lowery, Darrin, Luckenbach, Mark W, Mann, Roger, Ogburn, Matthew B, Southworth, Melissa, Wah, John, Wesson, James, Hines, Anson H",10.1073/pnas.1600019113,Sea Level Rise Data,dataset-610
Repeated large-scale retreat and advance of Totten Glacier indicated by inland bed erosion.,Nature,"Aitken, A R A, Roberts, J L, van Ommen, T D, Young, D A, Golledge, N R, Greenbaum, J S, Blankenship, D D, Siegert, M J",10.1038/nature17447,Sea Level Rise Data,dataset-610
Mangrove response to environmental change in Australia's Gulf of Carpentaria.,Ecology and evolution,"Asbridge, Emma, Lucas, Richard, Ticehurst, Catherine, Bunting, Peter",10.1002/ece3.2140,Sea Level Rise Data,dataset-610
Modeling oil weathering and transport in sea ice.,Marine pollution bulletin,"Afenyo, Mawuli, Khan, Faisal, Veitch, Brian, Yang, Ming",10.1016/j.marpolbul.2016.03.070,Sea Level Rise Data,dataset-610
Human impacts and changes in the coastal waters of south China.,The Science of the total environment,"Wang, Linlin, Li, Qiang, Bi, Hongsheng, Mao, Xian-Zhong",10.1016/j.scitotenv.2016.03.216,Sea Level Rise Data,dataset-610
